src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.57.139,142.251.46.195,48582,80,6,2024-04-18 21:43:34,91978908.0,159.88448134217901,0.6305793497787557,0.326161732644184,0.30441761713457177,30,28,6103,8603,495,60,203.43333333333334,201.9098286089334,768,54,307.25,339.4914921088387,768,54,253.55172413793105,281.8120657957388,79418.04042806182,600,560,20,29,1613665.0526315789,10243274.0,54.0,3442104.9989430215,91978620.0,10243584.0,5760.0,3171676.5517241377,4283423.453896802,91962148.0,11057391.0,6051.0,3406005.4814814813,4435341.8700544,10,10,0,0,0,2,0,20,57,0,0,0.9333333333333333,253.55172413793105,64240,64240,9009123.0,11000.0,2463069.090909091,3084801.3548702835,9964669.0,16760.0,2871529.5384615385,3585653.8596457634,0,0,0,0,0,0,203.43333333333334,307.25,0,30,28,6103,8603
192.168.57.139,142.251.46.195,48596,80,6,2024-04-18 21:43:34,94540155.0,156.27222104723648,0.6346509586323399,0.32790299529337563,0.30674796333896426,31,29,6138,8636,495,60,198.0,199.06782763671282,768,54,297.7931034482759,335.77377229219996,768,54,246.23333333333332,278.3061483730142,77454.31222222219,620,580,20,30,1602375.5084745763,10243050.0,53.0,3476147.9476907267,94539584.0,10243578.0,3243.0,3151319.466666667,4345759.9496374065,94523504.0,11233438.0,3521.0,3375839.4285714286,4497347.338095793,10,10,0,0,0,2,0,20,59,0,0,0.9354838709677419,246.23333333333332,64240,64240,9184302.0,13408.0,1942742.0,2650571.939082733,10140950.0,16177.0,2471777.75,3390610.686479972,0,0,0,0,0,0,198.0,297.7931034482759,0,31,29,6138,8636
192.168.57.139,142.251.46.195,48610,80,6,2024-04-18 21:43:34,92235158.0,174.06594565599377,0.6721948695528879,0.3469392875111679,0.32525558204171995,32,30,6643,9412,495,60,207.59375,203.06523880501433,768,54,313.73333333333335,341.1001742727331,768,54,258.9516129032258,283.5390072396226,80394.36862643078,640,600,20,31,1512051.7704918033,10245669.0,78.0,3343929.0197251127,92234442.0,10246106.0,3030.0,2975304.580645161,4201366.243565114,92218523.0,11075602.0,3349.0,3179949.0689655175,4350636.728239973,11,11,0,0,0,2,0,22,61,0,0,0.9375,258.9516129032258,64240,64240,9035550.0,6947.0,2085236.7692307692,2941124.917798373,9975129.0,5954.0,2334609.1875,3398187.324540986,0,0,0,0,0,0,207.59375,313.73333333333335,0,32,30,6643,9412
192.168.57.139,23.44.229.236,56720,80,6,2024-04-18 21:43:34,93395522.0,46.53328025726972,0.3212145438835922,0.1713144234045825,0.1499001204790097,16,14,1808,2538,477,60,113.0,137.62040183054256,943,54,181.28571428571428,310.970239405507,943,54,144.86666666666667,237.4644862336729,56389.382222222215,320,280,20,15,3220535.2413793104,10242776.0,47.0,4693465.388777735,93395371.0,10243119.0,15220.0,6226358.066666666,4886327.878686972,93375027.0,11044033.0,14828.0,7182694.384615385,4718855.935834489,2,2,0,0,0,2,0,4,29,0,0,0.875,144.86666666666667,64240,64240,8998047.0,16812.0,3127148.0,4153807.6178395646,10006054.0,14988.0,3269493.3333333335,4478486.423357548,0,0,0,0,0,0,113.0,181.28571428571428,0,16,14,1808,2538
192.168.57.139,192.229.211.108,57480,80,6,2024-04-18 21:43:34,91719557.0,204.02409924417756,0.7631960106392577,0.39250080547161825,0.3706952051676395,36,34,7608,11105,478,60,211.33333333333334,200.49549731713287,791,54,326.61764705882354,348.0392147196907,791,54,267.3285714285714,287.7995692158283,82828.59204081635,720,680,20,35,1329268.9420289856,10243312.0,75.0,3233446.7835412393,91719365.0,10243529.0,181.0,2620553.285714286,4150774.1342034405,91704563.0,11044626.0,392.0,2778926.1515151514,4297837.797648609,13,13,0,0,0,2,0,26,69,0,0,0.9444444444444444,267.3285714285714,64240,64240,9141833.0,1150.0,2127664.6153846155,3211893.4271672824,10004398.0,9025.0,2229165.470588235,3532880.0913399444,0,0,0,0,0,0,211.33333333333334,326.61764705882354,0,36,34,7608,11105
192.168.57.139,18.164.174.55,45538,443,6,2024-04-18 21:43:34,93214962.0,575.7766655528969,0.8689592127924699,0.34329252851060543,0.5256666842818646,32,49,3240,50431,722,60,101.25,151.11564280378124,1514,54,1029.204081632653,645.4125394705229,1514,54,662.604938271605,683.2315313330556,466805.3254077122,640,980,20,31,1165187.025,10242863.0,0.0,3219130.955089339,93214850.0,10243178.0,0.0,3006930.64516129,4604982.268856092,93189245.0,11018068.0,2.0,1941442.6041666667,4024015.8471335247,3,19,0,0,0,2,0,22,80,0,0,1.53125,662.604938271605,64240,64240,8969368.0,23802.0,1852816.8,3558528.9003677573,9990400.0,25717.0,2785673.714285714,4285692.853996647,0,0,23826.0,17.0,0,25239406.77966101694915254237,101.25,1029.204081632653,0,32,49,3240,50431
192.168.57.139,192.229.211.108,57488,80,6,2024-04-18 21:43:34,99339142.0,179.3854833173413,0.6945902552691667,0.36239491579260874,0.332195339476558,36,33,7190,10630,478,60,199.72222222222223,196.78536123162647,791,54,322.1212121212121,354.43969932717306,791,54,258.2608695652174,289.870818412892,84025.09136735981,720,660,20,35,1460869.7352941176,10243298.0,55.0,3300154.8172807186,99338959.0,10243449.0,823.0,2838255.9714285713,4153472.290323214,99326738.0,11072254.0,1027.0,3103960.5625,4397736.008239033,12,12,0,0,0,2,0,24,68,0,0,0.9166666666666666,258.2608695652174,64240,64240,9024068.0,107530.0,2559622.5384615385,3156789.5670867804,10033006.0,12404.0,2719570.125,3617233.346412799,0,0,0,0,0,0,199.72222222222223,322.1212121212121,0,36,33,7190,10630
192.168.57.139,142.251.46.195,36290,80,6,2024-04-18 21:43:37,93121930.0,28.231803185350646,0.2792038352297896,0.15034052666219438,0.12886330856759518,14,12,1275,1354,481,60,91.07142857142857,108.20645893430779,756,54,112.83333333333333,193.92517170863155,756,54,101.11538461538461,154.20573842536993,23779.40976331361,280,240,20,13,3724877.2,10243588.0,63.0,4878302.650638461,93121861.0,10243678.0,374.0,7163220.076923077,4597550.845402189,93110115.0,11124501.0,569.0,8464555.909090908,3981502.5807307847,1,1,0,0,0,2,0,2,25,0,0,0.8571428571428571,101.11538461538461,64240,64240,9078128.0,2445.0,3029317.3333333335,4277155.514823244,10030842.0,6523.0,3220801.5,4531290.183149818,0,0,0,0,0,0,91.07142857142857,112.83333333333333,0,14,12,1275,1354
192.168.57.139,192.229.211.108,36644,80,6,2024-04-18 21:43:39,95246832.0,98.06100427571177,0.4409595481348923,0.23097881092780073,0.20998073720709157,22,20,3842,5498,478,60,174.63636363636363,185.7940075006201,790,54,274.9,336.99508898498806,790,54,222.38095238095238,273.254456015682,74667.9977324263,440,400,20,21,2323093.463414634,10243451.0,93.0,4055244.918556829,95246739.0,10243635.0,17598.0,4535559.0,4698226.267167388,95229349.0,11066981.0,19823.0,5012071.0,4805834.368878399,6,6,0,0,0,2,0,12,41,0,0,0.9090909090909091,222.38095238095238,64240,64240,9018871.0,121032.0,4496257.857142857,3840025.9015388135,10022734.0,17483.0,4634655.888888889,4155736.073710741,0,0,0,0,0,0,174.63636363636363,274.9,0,22,20,3842,5498
192.168.57.139,52.46.151.131,45946,443,6,2024-04-18 21:43:41,93276091.0,129.81890503966338,0.4502761591928204,0.2144172186632478,0.2358589405295726,20,22,3354,8755,758,60,167.7,243.0448724001393,1514,54,397.95454545454544,547.8901247905234,1514,54,288.3095238095238,445.636863060969,198592.21371882086,400,440,20,19,2275026.6097560977,10243782.0,2.0,4204262.431963403,93275931.0,10243936.0,252.0,4909259.52631579,5021175.741643315,93190451.0,11026615.0,2.0,4437640.523809524,5094173.992295098,4,6,0,0,0,2,0,10,41,0,0,1.1,288.3095238095238,64240,64240,8915834.0,33584.0,2278308.5,3832227.963720941,9898788.0,5198.0,2764268.4285714286,4267104.963256699,0,0,0,0,0,0,167.7,397.95454545454544,0,20,22,3354,8755
192.168.57.139,65.8.161.105,47578,443,6,2024-04-18 21:43:42,93086498.0,132.1673955335606,0.44045055814646716,0.22559662734331243,0.2148539308031547,21,20,2587,9716,724,60,123.19047619047619,183.85854268654714,1514,54,485.8,622.295315746471,1514,54,300.0731707317073,488.9470713159892,239069.23854848306,420,400,20,20,2327162.45,10243688.0,5.0,4255886.34265336,93086498.0,10243856.0,153.0,4654324.9,5039387.811736995,82827398.0,11084943.0,5.0,4359336.736842105,5108077.4819443915,3,7,0,0,0,2,0,10,40,0,0,0.9523809523809523,300.0731707317073,64240,64240,9038812.0,2043.0,3016968.0,4258087.9820455415,10041981.0,11707.0,4820291.75,4815401.399676323,0,0,0,0,0,0,123.19047619047619,485.8,0,21,20,2587,9716
0.0.0.0,255.255.255.255,68,67,17,2024-04-18 21:41:32,0.0,0,0,0,0,1,0,332,0,332,332,332.0,0.0,0,0,0,0.0,332,332,332.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,332.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.0,0,0,1,0,332,0
192.168.57.139,192.168.57.2,49282,53,17,2024-04-18 21:41:32,23371.0,16772.923708869967,85.57614137178555,42.78807068589278,42.78807068589278,1,1,100,292,100,100,100.0,0.0,292,292,292.0,0.0,292,100,196.0,96.0,9216.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,196.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,292.0,0,1,1,100,292
192.168.57.139,192.168.57.2,33270,53,17,2024-04-18 21:41:32,21882.0,24495.018736861348,91.39932364500503,45.69966182250251,45.69966182250251,1,1,100,436,100,100,100.0,0.0,436,436,436.0,0.0,436,100,268.0,168.0,28224.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,268.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,436.0,0,1,1,100,436
192.168.57.139,91.189.91.97,49702,80,6,2024-04-18 21:41:32,173939.0,4254.365036018374,45.99313552452296,22.99656776226148,22.99656776226148,4,4,335,405,141,60,83.75,33.54381463101655,239,54,101.25,79.5467629762519,239,54,92.5,61.66846844214635,3803.0,80,80,20,3,24848.428571428572,87628.0,35.0,39086.88330175352,173878.0,87961.0,35.0,57959.333333333336,40967.48185519285,88278.0,87628.0,324.0,29426.0,41155.028886718894,1,1,0,0,2,2,0,2,7,0,0,1.0,92.5,64240,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.75,101.25,0,4,4,335,405
192.168.57.139,192.168.57.2,34348,53,17,2024-04-18 21:41:32,16704.0,12332.375478927202,119.73180076628353,59.86590038314176,59.86590038314176,1,1,87,119,87,87,87.0,0.0,119,119,119.0,0.0,119,87,103.0,16.0,256.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,119.0,0,1,1,87,119
192.168.57.139,192.168.57.2,56892,53,17,2024-04-18 21:41:32,57625.0,6993.49240780911,69.41431670281996,34.70715835140998,34.70715835140998,2,2,163,240,87,76,81.5,5.5,137,103,120.0,17.0,137,76,100.75,23.025800746119558,530.1875,16,16,8,2,19208.333333333332,37663.0,435.0,15199.937660690879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,100.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.5,120.0,0,2,2,163,240
192.168.57.139,192.168.57.2,54857,53,17,2024-04-18 21:41:32,16916.0,12591.629226767556,118.23126034523527,59.115630172617635,59.115630172617635,1,1,76,137,76,76,76.0,0.0,137,137,137.0,0.0,137,76,106.5,30.5,930.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,106.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,137.0,0,1,1,76,137
192.168.57.139,192.168.57.2,57141,53,17,2024-04-18 21:41:33,19616.0,11011.419249592169,101.95758564437193,50.978792822185966,50.978792822185966,1,1,76,140,76,76,76.0,0.0,140,140,140.0,0.0,140,76,108.0,32.0,1024.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,140.0,0,1,1,76,140
192.168.57.139,192.168.57.2,58605,53,17,2024-04-18 21:41:33,23538.0,9176.650522559266,84.9689863199932,42.4844931599966,42.4844931599966,1,1,76,140,76,76,76.0,0.0,140,140,140.0,0.0,140,76,108.0,32.0,1024.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,140.0,0,1,1,76,140
192.168.57.139,192.168.57.2,53916,53,17,2024-04-18 21:41:33,17968.0,11854.407836153161,111.30899376669635,55.65449688334817,55.65449688334817,1,1,76,137,76,76,76.0,0.0,137,137,137.0,0.0,137,76,106.5,30.5,930.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,106.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,137.0,0,1,1,76,137
192.168.57.139,192.168.57.2,56736,53,17,2024-04-18 21:41:33,18022.0,11818.88802574631,110.97547442015315,55.487737210076574,55.487737210076574,1,1,76,137,76,76,76.0,0.0,137,137,137.0,0.0,137,76,106.5,30.5,930.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,106.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,137.0,0,1,1,76,137
192.168.57.139,192.168.57.2,51837,53,17,2024-04-18 21:41:34,19221.0,11237.708756048074,104.05285885229698,52.02642942614849,52.02642942614849,1,1,76,140,76,76,76.0,0.0,140,140,140.0,0.0,140,76,108.0,32.0,1024.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,140.0,0,1,1,76,140
192.168.57.139,192.168.57.2,58473,53,17,2024-04-18 21:41:35,16249.0,13108.498984552896,123.08449750753893,61.542248753769464,61.542248753769464,1,1,76,137,76,76,76.0,0.0,137,137,137.0,0.0,137,76,106.5,30.5,930.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,106.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,137.0,0,1,1,76,137
192.168.57.139,192.168.57.2,36901,53,17,2024-04-18 21:41:35,21851.0,11349.59498421125,91.52899180815524,45.76449590407762,45.76449590407762,1,1,100,148,100,100,100.0,0.0,148,148,148.0,0.0,148,100,124.0,24.0,576.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,148.0,0,1,1,100,148
192.168.57.139,192.168.57.2,54815,53,17,2024-04-18 21:41:35,21928.0,11902.590295512588,91.20758847136082,45.60379423568041,45.60379423568041,1,1,100,161,100,100,100.0,0.0,161,161,161.0,0.0,161,100,130.5,30.5,930.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,130.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,161.0,0,1,1,100,161
