protocol,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,normal
6,2952371.0,2745.5899,8.129059661,3.725819011,4.40324065,11,13,1594,6512,723,60,144.9090909,189.954279,1514,54,500.9230769,610.2324225,1514,54,337.75,499.7120212,249712.1042,220,260,20,10,128363.9565,2616728.0,3.0,532244.2331,2952371.0,2616728.0,83.0,295237.1,776076.4657,2938284.0,2617416.0,3.0,244857.0,717558.1734,4,4,0,0,2,2,0,8,23,0,0,1.181818182,337.75,64240,64239,2608186.0,181067.0,1394626.5,1213559.5,2586176.0,8687.0,701620.5,1090710.37,0.0,0.0,5263.0,4.0,0.0,438583333.3,144.9090909,500.9230769,0,11,13,1594,6512,normal
6,2949197.0,2768.889294,8.476883708,4.06890418,4.407979528,12,13,1654,6512,723,60,137.8333333,183.3752225,1514,54,500.9230769,609.3771677,1514,54,326.64,492.0808779,242143.5904,240,260,20,11,122883.2083,2615909.0,4.0,521485.2058,2949197.0,2615909.0,79.0,268108.8182,744585.9953,2938143.0,2616319.0,4.0,244845.25,717166.7901,4,5,0,0,2,2,0,9,24,0,0,1.083333333,326.64,64240,64239,2606635.0,206954.0,1406794.5,1199840.5,2613454.0,5348.0,567190.0,1025791.471,0.0,0.0,0.0,0.0,0.0,0.0,137.8333333,500.9230769,0,12,13,1654,6512,normal
6,2945191.0,2752.283298,8.148877271,3.734902083,4.413975189,11,13,1594,6512,723,60,144.9090909,189.954279,1514,54,500.9230769,610.2324225,1514,54,337.75,499.7120212,249712.1042,220,260,20,10,128051.7826,2614946.0,3.0,531638.081,2945191.0,2614946.0,195.0,294519.1,775275.6032,2927957.0,2615684.0,3.0,243996.4167,716890.3624,4,4,0,0,2,2,0,8,23,0,0,1.181818182,337.75,64240,64239,2605492.0,157340.0,1381416.0,1224076.0,2580414.0,6492.0,557309.0,1013559.879,0.0,0.0,5263.0,4.0,0.0,438583333.3,144.9090909,500.9230769,0,11,13,1594,6512,normal
6,5381620.0,1011.962941,3.716353068,1.858176534,1.858176534,10,10,1413,4033,714,60,141.3,194.1236977,1514,54,403.3,561.462029,1514,54,272.3,440.0259197,193622.81,200,200,20,9,283243.1579,4786730.0,10.0,1062675.283,5381620.0,4786730.0,62.0,597957.7778,1481854.579,5256074.0,4787105.0,10.0,584008.2222,1486941.742,3,4,0,0,2,2,0,7,19,0,0,1.0,272.3,64240,64239,93695.0,69644.0,81669.5,12025.5,4660137.0,69439.0,1237517.25,1976149.686,0.0,0.0,0.0,0.0,0.0,0.0,141.3,403.3,0,10,10,1413,4033,normal
6,2959489.0,2700.466195,7.433715753,3.378961706,4.054754047,10,12,1534,6458,723,60,153.4,197.2253533,1514,54,538.1666667,620.7926161,1514,54,363.2727273,514.3884438,264595.4711,200,240,20,9,140928.0476,2744654.0,3.0,582801.6344,2959489.0,2744654.0,52.0,328832.1111,854839.7042,2939608.0,2744995.0,3.0,267237.0909,784274.5975,4,3,0,0,1,2,1,7,20,0,0,1.2,363.2727273,64240,64239,2739839.0,94390.0,1417114.5,1322724.5,2717152.0,17137.0,714045.25,1157000.071,0.0,0.0,5263.0,4.0,0.0,438583333.3,153.4,538.1666667,0,10,12,1534,6458,normal
6,4001869.0,1543.02902,5.247548083,2.498832421,2.748715663,10,11,1544,4631,717,60,154.4,195.2670991,1514,54,421.0,549.5666061,1514,54,294.047619,440.554356,194088.1406,200,220,20,9,200093.45,3198234.0,0.0,690975.1957,4001869.0,3198234.0,0.0,444652.1111,975900.1639,3844919.0,3200649.0,12.0,384491.9,941402.0258,4,3,0,0,2,2,1,7,19,0,0,1.1,294.047619,64240,64239,3176962.0,7950.0,872833.0,1331636.811,3195935.0,18669.0,729850.6,1234066.495,0.0,0.0,0.0,0.0,0.0,0.0,154.4,421.0,0,10,11,1544,4631,normal
6,3982157.0,1579.294839,5.77576424,2.762322028,3.013442212,11,12,1604,4685,717,60,145.8181818,188.1473398,1514,54,390.4166667,522.8913938,1514,54,273.4347826,417.7445471,174510.5066,220,240,20,10,181007.1364,3190254.0,6.0,659075.5688,3982157.0,3190254.0,44.0,398215.7,932329.2164,3825884.0,3192369.0,6.0,347807.6364,901304.6286,4,4,0,0,1,2,1,8,21,0,0,1.090909091,273.4347826,64240,64239,3124471.0,16401.0,1103223.667,1430591.224,3188329.0,28460.0,850978.5,1350456.188,0.0,0.0,0.0,0.0,0.0,0.0,145.8181818,390.4166667,0,11,12,1604,4685,normal
6,2994527.0,2668.868907,7.346736229,3.339425559,4.00731067,10,12,1534,6458,723,60,153.4,197.2253533,1514,54,538.1666667,620.7926161,1514,54,363.2727273,514.3884438,264595.4711,200,240,20,9,142596.5238,2862152.0,3.0,608237.8849,2994527.0,2862152.0,48.0,332725.2222,894411.083,2975001.0,2862712.0,3.0,270454.6364,819884.29,4,3,0,0,1,2,1,7,20,0,0,1.2,363.2727273,64240,64239,2859705.0,13455.0,965967.0,1339082.908,2835669.0,8904.0,581931.8,1126894.827,0.0,0.0,5263.0,4.0,0.0,438583333.3,153.4,538.1666667,0,10,12,1534,6458,normal
6,3173647.0,2574.955564,7.877372625,4.096233765,3.78113886,13,12,1714,6458,723,60,131.8461538,177.3977912,1514,54,538.1666667,619.0084589,1514,54,326.88,491.4211489,241494.7456,260,240,20,12,132235.2917,2990892.0,5.0,596266.338,3173647.0,2990892.0,63.0,264470.5833,822252.5613,3159059.0,2991317.0,5.0,287187.1818,855339.7081,4,4,0,0,1,2,3,8,21,0,0,0.923076923,326.88,64240,64239,2971466.0,28816.0,1500141.0,1471325.0,2963680.0,14393.0,762246.0,1271035.11,24.0,4.0,0.0,0.0,52060.73753,0.0,131.8461538,538.1666667,0,13,12,1714,6458,normal
6,262203.0,13806.0968,87.7182946,45.76606675,41.95222785,12,11,2172,1448,1205,60,181.0,312.2394914,873,54,131.6363636,234.6053835,1205,54,157.3913043,278.9221084,77797.54253,240,220,20,11,11918.31818,83743.0,56.0,21600.17045,262203.0,83743.0,56.0,23836.63636,25596.53854,248437.0,84034.0,126.0,24843.7,26734.33208,6,3,0,0,2,2,0,9,22,0,0,0.916666667,157.3913043,64240,64239,77293.0,43851.0,60572.0,16721.0,73072.0,13563.0,35336.25,24472.43132,0.0,0.0,0.0,0.0,0.0,0.0,181.0,131.6363636,0,12,11,2172,1448,normal
6,3178550.0,2587.972503,8.179830426,4.089915213,4.089915213,13,13,1714,6512,723,60,131.8461538,177.3977912,1514,54,500.9230769,607.7359575,1514,54,316.3846154,484.2116572,234460.929,260,260,20,12,127142.0,2987731.0,5.0,584072.2582,3178550.0,2987731.0,46.0,264879.1667,821174.7885,3164886.0,2988072.0,5.0,263740.5,821613.7659,4,6,0,0,2,2,0,10,25,0,0,1.0,316.3846154,64240,64239,2973753.0,32100.0,1019315.667,1382019.997,2986318.0,5693.0,614509.2,1185962.784,0.0,0.0,0.0,0.0,0.0,0.0,131.8461538,500.9230769,0,13,13,1714,6512,normal
6,3034442.0,2653.535642,7.579647263,3.625048691,3.954598572,11,12,1594,6458,723,60,144.9090909,189.954279,1514,54,538.1666667,619.8818212,1514,54,350.0869565,506.2872456,256326.775,220,240,20,10,137929.1818,2909371.0,4.0,604897.1447,3034442.0,2909371.0,75.0,303444.2,868770.4019,3020912.0,2909838.0,4.0,274628.3636,833465.9236,4,4,0,0,1,2,1,8,21,0,0,1.090909091,350.0869565,64240,64239,2906077.0,12018.0,981881.0,1360626.811,2884611.0,10301.0,591862.8,1146422.767,0.0,0.0,0.0,0.0,0.0,0.0,144.9090909,538.1666667,0,11,12,1594,6458,normal
6,3007737.0,2657.147217,7.314469317,3.32475878,3.989710537,10,12,1534,6458,723,60,153.4,197.2253533,1514,54,538.1666667,620.7926161,1514,54,363.2727273,514.3884438,264595.4711,200,240,20,9,143225.5714,2885132.0,3.0,613212.3647,3007737.0,2885132.0,113.0,334193.0,901990.5579,2993856.0,2885693.0,3.0,272168.7273,826584.5261,4,3,0,0,1,2,1,7,20,0,0,1.2,363.2727273,64240,64239,2881185.0,24737.0,1452961.0,1428224.0,2861629.0,6924.0,729198.25,1231201.652,0.0,0.0,5263.0,4.0,0.0,438583333.3,153.4,538.1666667,0,10,12,1534,6458,normal
6,2899656.0,2263.7168,7.587106884,3.793553442,3.793553442,11,11,1621,4943,734,60,147.3636364,192.8439184,1514,54,449.3636364,558.464172,1514,54,298.3636364,444.2257356,197336.5041,220,220,20,10,138078.8571,2771989.0,4.0,589095.6655,2899656.0,2771989.0,53.0,289965.6,827485.5937,2888259.0,2772341.0,4.0,288825.9,827995.1313,4,4,0,0,1,2,1,8,20,0,0,1.0,298.3636364,64240,64239,0.0,0.0,0.0,0.0,2770878.0,11139.0,942470.0,1292955.321,0.0,0.0,0.0,0.0,0.0,0.0,147.3636364,449.3636364,0,11,11,1621,4943,normal
6,3491019.0,1786.011477,6.301884922,3.150942461,3.150942461,11,11,1604,4631,717,60,145.8181818,188.1473398,1514,54,421.0,545.6420738,1514,54,283.4090909,430.6896857,185493.6054,220,220,20,10,166239.0,2678960.0,9.0,565680.9568,3491019.0,2678960.0,15.0,349101.9,779875.1299,3334212.0,2679416.0,9.0,333421.2,785281.3914,4,4,0,0,2,2,1,8,20,0,0,1.0,283.4090909,64240,64239,2669371.0,87.0,936069.6667,1226935.766,2516839.0,5619.0,591160.4,964373.7618,0.0,0.0,0.0,0.0,0.0,0.0,145.8181818,421.0,0,11,11,1604,4631,normal
6,2498963.0,1893.585459,5.602323844,2.801161922,2.801161922,7,7,1087,3645,713,60,155.2857143,227.7371381,1514,54,520.7142857,624.4162335,1514,54,338.0,504.2463967,254264.4286,140,140,20,6,192227.9231,2412654.0,8.0,641055.3663,2498963.0,2412654.0,606.0,416493.8333,892747.1648,2482071.0,2413061.0,8.0,413678.5,894210.5976,1,3,0,0,2,2,0,4,13,0,0,1.0,338.0,64240,64239,0.0,0.0,0.0,0.0,2390543.0,9950.0,805719.6667,1120642.68,0.0,0.0,0.0,0.0,0.0,0.0,155.2857143,520.7142857,0,7,7,1087,3645,normal
17,2124232.0,4492.447153,22.5964019,13.18123444,9.415167458,28,20,3836,5707,1399,82,137.0,243.4292212,1399,84,285.35,423.43586,1399,82,198.8125,338.5610885,114623.6107,224,160,8,28,45196.42553,248306.0,14.0,73259.4939,2124232.0,257247.0,14.0,78675.25926,94175.55471,2095144.0,321378.0,17.0,110270.7368,104354.9558,0,0,0,0,0,0,0,0,0,0,0,0.714285714,198.8125,0,0,241835.0,10133.0,129757.6923,77724.42395,221024.0,6054.0,106809.3125,78386.02671,0.0,0.0,0.0,0.0,0.0,0.0,137.0,285.35,0,28,20,3836,5707,normal
6,661633.0,9334.479991,36.27388598,18.13694299,18.13694299,12,12,1644,4532,713,60,137.0,180.7175513,1514,54,377.6666667,518.7180244,1514,54,257.3333333,406.6247929,165343.7222,240,240,20,11,28766.65217,532305.0,4.0,107697.5918,661633.0,532305.0,59.0,60148.45455,149559.377,652149.0,532612.0,4.0,59286.27273,149974.931,4,5,0,0,2,2,0,9,23,0,0,1.0,257.3333333,64240,64239,529519.0,3770.0,266644.5,262874.5,513736.0,5493.0,110942.6,201450.1749,0.0,0.0,0.0,0.0,0.0,0.0,137.0,377.6666667,0,12,12,1644,4532,normal
6,575966.0,10524.92682,38.19669911,19.09834956,19.09834956,11,11,1584,4478,713,60,144.0,187.1892577,1514,54,407.0909091,541.6285971,1514,54,275.5454545,426.0339004,181504.8843,220,220,20,10,27426.95238,498467.0,9.0,105466.9539,575966.0,498467.0,68.0,57596.6,147053.1223,567056.0,498891.0,9.0,56705.6,147510.2235,4,4,0,0,1,2,1,8,20,0,0,1.0,275.5454545,64240,64239,492054.0,2560.0,247307.0,244747.0,479595.0,6088.0,125498.75,204439.7862,0.0,0.0,0.0,0.0,0.0,0.0,144.0,407.0909091,0,11,11,1584,4478,normal
6,558284.0,13391.03395,44.78007609,21.49443652,23.28563957,12,13,1691,5785,717,60,140.9166667,181.8453823,1514,54,445.0,593.1918875,1514,54,299.04,471.0923884,221928.0384,240,260,20,11,23261.83333,385684.0,4.0,76426.2534,558284.0,385684.0,34.0,50753.09091,106558.8163,543434.0,386131.0,4.0,45286.16667,103573.5777,4,5,0,0,2,2,0,9,24,0,0,1.083333333,299.04,64240,64239,377503.0,1459.0,133893.0,172476.7612,365685.0,8946.0,83177.6,141267.6989,0.0,0.0,0.0,0.0,0.0,0.0,140.9166667,445.0,0,12,13,1691,5785,normal
6,127984.0,62445.30566,179.7099637,85.94824353,93.76172022,11,12,1587,6405,716,60,144.2727273,188.0184183,1514,54,533.75,619.728452,1514,54,347.4782609,505.1131487,255139.293,220,240,20,10,5817.454545,43326.0,3.0,10899.84612,127984.0,43326.0,40.0,12798.4,13287.66343,113688.0,43636.0,3.0,10335.27273,13533.40344,4,4,0,0,2,2,0,8,22,0,0,1.090909091,347.4782609,64240,64239,40150.0,11385.0,22427.0,12657.88626,22134.0,14123.0,17010.4,2955.400656,0.0,0.0,0.0,0.0,0.0,0.0,144.2727273,533.75,0,11,12,1587,6405,normal
6,324222.0,24017.49419,77.1076608,37.01167718,40.09598362,12,13,1650,6137,719,60,137.5,182.3117751,1514,54,472.0769231,594.7892272,1514,54,311.48,477.343995,227857.2896,240,260,20,11,13509.25,121696.0,1.0,25534.46088,324222.0,121696.0,1.0,29474.72727,33485.24106,302660.0,122001.0,3.0,25221.66667,33703.94885,4,5,0,0,2,2,0,9,24,0,0,1.083333333,311.48,64240,64239,101387.0,13364.0,57375.5,44011.5,94025.0,19641.0,39639.0,31429.41884,0.0,0.0,4872.0,4.0,0.0,28161849.71,137.5,472.0769231,0,12,13,1650,6137,normal
6,1809849.0,19139.71829,36.46713068,16.57596849,19.89116219,30,36,3333,31307,718,60,111.1,135.4629962,1514,54,869.6388889,656.7698376,1514,54,524.8484848,621.5122623,386277.4922,600,720,20,29,27843.83077,825923.0,3.0,121693.447,1809849.0,825923.0,27.0,62408.58621,176302.8979,1797945.0,826261.0,3.0,51369.85714,163421.1442,8,19,0,0,1,2,1,27,64,0,0,1.2,524.8484848,64240,64239,808651.0,2929.0,265295.0,304038.0323,813230.0,7461.0,160130.4,263832.0152,0.0,0.0,0.0,0.0,0.0,0.0,111.1,869.6388889,0,30,36,3333,31307,normal
6,430296.0,13874.17034,51.12759589,25.56379794,25.56379794,11,11,1589,4381,718,60,144.4545455,188.5713579,1514,54,398.2727273,543.2073254,1514,54,271.3636364,425.9373135,181422.595,220,220,20,10,20490.28571,281029.0,4.0,59783.69757,430296.0,281029.0,60.0,43029.6,80898.89156,393435.0,281452.0,4.0,39343.5,82031.62729,4,4,0,0,1,2,1,8,20,0,0,1.0,271.3636364,64240,64239,279812.0,30012.0,154912.0,124900.0,243721.0,30630.0,85453.75,91408.34803,0.0,0.0,0.0,0.0,0.0,0.0,144.4545455,398.2727273,0,11,11,1589,4381,normal
6,64627.0,54249.77177,324.9415879,170.2074984,154.7340895,11,10,2112,1394,1205,60,192.0,323.8897119,873,54,139.4,244.7052104,1205,54,166.952381,290.0943157,84154.71202,220,200,20,10,3231.35,23372.0,0.0,6380.112775,64627.0,23702.0,0.0,6462.7,7988.922394,47730.0,23372.0,91.0,5303.333333,7409.213933,6,2,0,0,1,2,1,8,19,0,0,0.909090909,166.952381,64240,64239,21920.0,14963.0,18441.5,3478.5,21565.0,10665.0,16333.33333,4460.605963,0.0,0.0,0.0,0.0,0.0,0.0,192.0,139.4,0,11,10,2112,1394,normal
6,362764.0,792702.6938,785.6347377,195.7195312,589.9152066,71,214,5969,281595,721,60,84.07042254,89.55639091,1514,54,1315.864486,406.1715205,1514,54,1008.996491,640.0815984,409704.4526,1420,4280,20,70,1277.338028,117641.0,1.0,8092.630376,362764.0,117641.0,29.0,5182.342857,15940.72396,346191.0,118220.0,2.0,1625.309859,9295.650665,11,81,0,0,1,2,1,92,283,0,0,3.014084507,1008.996491,64240,64239,115566.0,4649.0,36837.66667,39730.71141,116045.0,5903.0,32956.28571,37400.03942,0.0,0.0,12042.91667,8.666666667,0.0,86123361.14,84.07042254,1315.864486,0,71,214,5969,281595,normal
6,112760.0,50470.02483,177.3678609,79.81553742,97.55232352,9,11,1472,4219,721,60,163.5555556,204.6819273,1514,54,383.5454545,547.3013735,1514,54,284.55,442.2407122,195576.8475,180,220,20,8,5934.736842,30804.0,3.0,9204.525368,112760.0,30804.0,28.0,14095.0,9981.747204,91745.0,31601.0,3.0,9174.5,10290.89542,4,3,0,0,2,2,1,7,18,0,0,1.222222222,284.55,64240,64239,27973.0,15640.0,21806.5,6166.5,20766.0,9796.0,14060.0,4075.911432,0.0,0.0,0.0,0.0,0.0,0.0,163.5555556,383.5454545,0,9,11,1472,4219,normal
6,112024.0,51837.10633,196.3864886,89.26658573,107.1199029,10,12,1532,4275,721,60,153.2,196.647807,1514,54,356.25,529.8097339,1514,54,263.9545455,425.3325413,180907.7707,200,240,20,9,5334.47619,30064.0,1.0,9043.960972,112024.0,30064.0,23.0,12447.11111,10399.93038,91042.0,30680.0,3.0,8276.545455,10345.77626,4,4,0,0,2,2,1,8,20,0,0,1.2,263.9545455,64240,64239,28026.0,16321.0,22173.5,5852.5,20655.0,9687.0,14018.0,4354.705214,0.0,0.0,0.0,0.0,0.0,0.0,153.2,356.25,0,10,12,1532,4275,normal
6,112606.0,51560.30762,195.3714722,88.80521464,106.5662576,10,12,1532,4274,721,60,153.2,196.647807,1514,54,356.1666667,529.7941162,1514,54,263.9090909,425.3120682,180890.3554,200,240,20,9,5362.190476,29737.0,3.0,8791.67546,112606.0,29737.0,25.0,12511.77778,10528.65976,91747.0,30442.0,3.0,8340.636364,9946.904409,4,4,0,0,2,2,1,8,20,0,0,1.2,263.9090909,64240,64239,27553.0,16028.0,20259.33333,5179.434997,20586.0,9485.0,14602.2,4268.384022,0.0,0.0,0.0,0.0,0.0,0.0,153.2,356.1666667,0,10,12,1532,4274,normal
6,115257.0,50374.38073,190.8777775,86.76262613,104.1151514,10,12,1532,4274,721,60,153.2,196.647807,1514,54,356.1666667,529.7941162,1514,54,263.9090909,425.3120682,180890.3554,200,240,20,9,5488.428571,29518.0,3.0,8997.356144,115257.0,29518.0,35.0,12806.33333,10666.60316,94742.0,30371.0,3.0,8612.909091,10274.03434,4,4,0,0,2,2,1,8,20,0,0,1.2,263.9090909,64240,64239,27179.0,16962.0,20816.0,4532.702137,20326.0,7847.0,15459.4,4566.305535,0.0,0.0,0.0,0.0,0.0,0.0,153.2,356.1666667,0,10,12,1532,4274,normal
6,108541.0,52441.01307,184.2621682,82.9179757,101.3441925,9,11,1472,4220,721,60,163.5555556,204.6819273,1514,54,383.6363636,547.3131516,1514,54,284.6,442.2599236,195593.84,180,220,20,8,5712.684211,28830.0,3.0,8883.578541,108541.0,28830.0,38.0,13567.625,10440.13114,88125.0,29593.0,3.0,8812.5,9907.996904,4,3,0,0,2,2,1,7,18,0,0,1.222222222,284.6,64240,64239,25930.0,2694.0,11641.66667,10210.12453,20229.0,5092.0,10295.75,6023.406568,0.0,0.0,0.0,0.0,0.0,0.0,163.5555556,383.6363636,0,9,11,1472,4220,normal
17,47287.0,153784.3382,274.9169962,105.7373062,169.17969,5,8,1829,5443,1399,77,365.8,517.2579241,1274,84,680.375,525.2389783,1399,77,559.3846154,544.1486701,296097.7751,40,64,8,5,3940.583333,25951.0,5.0,7693.207095,47287.0,28140.0,14.0,11821.75,10948.87013,20532.0,20326.0,5.0,2933.142857,7100.820283,0,0,0,0,0,0,0,0,0,0,0,1.6,559.3846154,0,0,0.0,0.0,0.0,0.0,25951.0,10299.0,18125.0,7826.0,0.0,0.0,4681.0,5.0,0.0,167178571.4,365.8,680.375,0,5,8,1829,5443,normal
6,76784.0,74416.54511,273.494478,130.2354657,143.2590123,10,11,1525,4189,714,60,152.5,194.6274647,1514,54,380.8181818,524.244013,1514,54,272.0952381,418.3303439,175000.2766,200,220,20,9,3839.2,19436.0,7.0,6514.725724,76784.0,19859.0,32.0,8531.555556,7896.084193,63956.0,19436.0,7.0,6395.6,7612.618107,4,4,0,0,1,2,1,8,19,0,0,1.1,272.0952381,64240,64239,16480.0,11510.0,13509.66667,2141.941539,18253.0,10648.0,14051.25,2801.561027,0.0,0.0,0.0,0.0,0.0,0.0,152.5,380.8181818,0,10,11,1525,4189,normal
17,295656.0,606755.8243,652.7856698,125.1454393,527.6402305,37,156,7374,172017,1399,76,199.2972973,224.0792409,1274,84,1102.673077,383.5536128,1399,76,929.4870466,504.9702921,254994.9959,296,1248,8,37,1539.875,124579.0,4.0,9473.961677,265855.0,124579.0,50.0,7384.861111,20658.76219,276881.0,140515.0,4.0,1786.329032,11862.03942,0,0,0,0,0,0,0,0,0,0,0,4.216216216,929.4870466,0,0,122279.0,7080.0,34605.8,43985.35175,123328.0,5920.0,33805.0,40627.25144,0.0,0.0,14302.3,12.7,0.0,20508029.83,199.2972973,1102.673077,0,37,156,7374,172017,normal
6,208638.0,46942.55121,177.340657,86.27383315,91.06682388,18,19,2531,7263,729,60,140.6111111,180.1216067,1514,54,382.2631579,525.4960406,1514,54,264.7027027,414.9415371,172176.4792,360,380,20,17,5795.5,107652.0,3.0,18216.01894,208638.0,107652.0,38.0,12272.82353,25228.30016,192703.0,108783.0,3.0,10705.72222,24834.94348,7,7,0,0,1,2,4,14,32,0,0,1.055555556,264.7027027,64240,64239,103799.0,7567.0,44648.0,42272.63205,106642.0,11636.0,37358.25,40033.68377,54.0,6.0,4681.0,4.0,136020.1511,334357142.9,140.6111111,382.2631579,0,18,19,2531,7263,normal
6,111614240.0,9.08486229,0.134391454,0.071675442,0.062716012,8,7,510,504,93,54,63.75,16.88749537,93,60,72.0,14.60919476,93,54,67.6,16.390241,268.64,160,140,20,2,7972445.714,59283510.0,0.0,19552838.15,111613878.0,59328419.0,75.0,15944839.71,25264140.64,111551824.0,59283510.0,0.0,18591970.67,26357341.4,3,3,0,0,2,0,0,6,15,0,0,0.875,67.6,64240,62780,0.0,0.0,0.0,0.0,59238814.0,17720.0,27873607.5,27961877.23,0.0,0.0,0.0,0.0,0.0,0.0,63.75,72.0,0,8,7,510,504,normal
6,109792850.0,65.41409573,0.391646633,0.200377347,0.191269286,22,21,4671,2511,1107,54,212.3181818,294.4825024,213,60,119.5714286,62.49538758,1107,54,167.0232558,220.057021,48425.09248,440,420,20,8,2614115.476,58327272.0,0.0,11693542.87,109792632.0,58327733.0,34.0,5228220.571,16118796.9,109774722.0,58327272.0,0.0,5488736.1,16473497.15,8,13,0,0,0,0,0,21,43,0,0,0.954545455,167.0232558,64240,65535,58307453.0,51261583.0,54784518.0,3522935.0,58309413.0,17859.0,27410231.0,27480195.16,0.0,0.0,1290.0,12.0,0.0,1251212.415,212.3181818,119.5714286,0,22,21,4671,2511,normal
17,124578948.0,7.320659025,0.080270384,0.080270384,0.0,10,0,912,0,114,86,91.2,8.109253973,0,0,0.0,0.0,114,86,91.2,8.109253973,65.76,80,0,8,10,13842105.33,54300237.0,2381065.0,19755496.99,124578948.0,54300237.0,2381065.0,13842105.33,19755496.99,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,91.2,0,0,51919172.0,1946699.0,26932935.5,24986236.5,51121009.0,305084.0,16807155.83,21736699.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,0.0,0,10,0,912,0,normal
17,107249263.0,76.68117962,0.093240734,0.093240734,0.0,10,0,8224,0,1296,638,822.4,244.0472085,0,0,0.0,0.0,1296,638,822.4,244.0472085,59559.04,80,0,8,10,11916584.78,44390611.0,30096.0,12954248.58,107249263.0,44390611.0,30096.0,11916584.78,12954248.58,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,822.4,0,0,0.0,0.0,0.0,0.0,29856401.0,693322.0,9242784.0,9142956.17,0.0,0.0,0.0,0.0,0.0,0.0,822.4,0.0,0,10,0,8224,0,normal
6,24948022.0,1264.749566,3.687667102,1.723583537,1.964083565,43,49,6818,24735,1380,60,158.5581395,222.1604597,1514,54,504.7959184,544.7805767,1514,54,342.9673913,459.3273781,210981.6402,860,980,20,42,274154.0879,10055807.0,5.0,1208813.807,24947333.0,10057596.0,26.0,593984.119,1725386.881,24917410.0,10055966.0,5.0,519112.7083,1628816.383,20,25,0,0,2,2,0,45,91,0,0,1.139534884,342.9673913,64240,64239,4570777.0,21621.0,941043.5333,1283292.978,10033082.0,14536.0,1342858.889,2425809.078,0.0,0.0,0.0,0.0,0.0,0.0,158.5581395,504.7959184,0,43,49,6818,24735,normal
6,25014519.0,446.6206206,1.359210625,0.679605312,0.679605312,17,17,3696,7476,726,60,217.4117647,230.2482187,1514,54,439.7647059,505.8863543,1514,54,328.5882353,408.4456273,166827.8304,340,340,20,16,758015.7273,10023514.0,2.0,2374146.813,24212248.0,10023514.0,14622.0,1513265.5,3237349.351,24997335.0,11048373.0,2.0,1562333.438,3573976.929,6,6,0,0,0,2,1,12,33,0,0,1.0,328.5882353,64240,64240,9998521.0,250088.0,2396777.4,3817481.771,10002182.0,17184.0,2750925.125,4198641.231,0.0,0.0,0.0,0.0,0.0,0.0,217.4117647,439.7647059,0,17,17,3696,7476,normal
6,12024124.0,591.8102641,1.829655117,0.914827558,0.914827558,11,11,1963,5153,726,60,178.4545455,221.4790627,1514,54,468.4545455,575.716528,1514,54,323.4545455,459.6479609,211276.2479,220,220,20,10,572577.3333,10008275.0,4.0,2125677.74,11272050.0,10008275.0,1399.0,1127205.0,2974966.254,12000596.0,11024841.0,4.0,1200059.6,3282171.592,3,4,0,0,0,2,1,7,21,0,0,1.0,323.4545455,64240,64240,44956.0,3604.0,23653.33333,16905.12958,9980718.0,16087.0,2014405.4,3983159.378,0.0,0.0,0.0,0.0,0.0,0.0,178.4545455,468.4545455,0,11,11,1963,5153,normal
6,24023265.0,648.2049796,1.748305237,0.874152618,0.874152618,21,21,4958,10614,726,60,236.0952381,238.1945793,1514,54,505.4285714,532.4813944,1514,54,370.7619048,433.9028205,188271.6576,420,420,20,20,585933.2927,10046757.0,0.0,1960658.395,23373317.0,10046757.0,0.0,1168665.85,2682829.05,23999835.0,11075059.0,42.0,1199991.75,2859790.927,8,9,0,0,0,2,1,17,41,0,0,1.0,370.7619048,64240,64240,7955372.0,3091.0,1490019.0,2523463.178,10028942.0,7608.0,2196690.9,3480090.355,0.0,0.0,0.0,0.0,0.0,0.0,236.0952381,505.4285714,0,21,21,4958,10614,normal
