protocol,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,normal
6,5070537,1414.445847,4.141573171,2.16939547,1.9721777,11,10,1425,5747,735,60,129.5454545,192.1899456,1450,54,574.7,645.399419,1450,54,341.5238095,516.8450647,267128.8209,220,200,20,10,253526.85,5006560,9,1090438.749,5070537,5006709,167,507053.7,1499905.01,5054070,5006852,153,561563.3333,1571663.651,3,5,0,0,2,2,0,8,20,0,0,0.909090909,341.5238095,64240,64239,15074,7968,11521,3553,4999034,14453,1676534,2349362.378,0,0,0,0,0,0,129.5454545,574.7,0,11,10,1425,5747,normal
6,6075270,1170.64756,3.292034757,1.646017379,1.646017379,10,10,1365,5747,735,60,136.5,200.2464731,1514,54,574.7,647.3005562,1514,54,355.6,526.8331235,277553.14,200,200,20,9,319751.0526,6015891,4,1342605.351,6075270,6016128,20,675030,1888375.925,6059978,6016125,4,673330.8889,1888973.737,3,3,0,0,2,2,0,6,19,0,0,1,355.6,64240,64239,13519,8281,10900,2619,6006771,15087,2012563.667,2824331.107,0,0,5203,4,0,21323770.49,136.5,574.7,0,10,10,1365,5747,normal
6,116909017,63.43394368,0.213841504,0.094090262,0.119751242,11,14,1643,5773,716,60,149.3636364,184.8219156,1514,54,412.3571429,580.8391229,1514,54,296.64,470.1084028,221001.9104,220,280,20,10,4871209.042,58696907,4,16128428.8,116909017,58697111,526,11690901.7,23336176.45,116888898,58697071,4,8991453.692,21060980.09,6,5,0,0,0,2,0,11,24,0,0,1.272727273,296.64,64240,64240,58678852,17384,14687146,25398623.59,58694057,19897,19462672.83,27491261.56,0,0,0,0,0,0,149.3636364,412.3571429,0,11,14,1643,5773,normal
6,120781877,198.5976754,1.324702049,0.562998371,0.761703678,68,92,8270,15717,1286,60,121.6176471,151.6975541,923,54,170.8369565,192.4755364,1286,54,149.91875,177.9721879,31674.09965,1360,1840,20,67,759634.4465,58223641,16,6475700.931,120781877,58223758,16,1802714.582,9881123.519,62697145,58223957,34,688979.6154,6066876.433,47,45,0,0,0,2,0,92,159,0,0,1.352941176,149.91875,64240,64240,58204998,815,3206985.474,12966930.56,58151486,5066,4956525.208,16015558.27,0,0,0,0,0,0,121.6176471,170.8369565,0,68,92,8270,15717,normal
6,116416022,113.2318368,0.300645903,0.128848244,0.171797659,15,20,2238,10944,728,60,149.2,174.6085909,1514,54,547.2,633.3851593,1514,54,376.6285714,530.1915064,281103.0335,300,400,20,14,3424000.647,58216497,5,13674497.12,116416022,58216593,107,8315430.143,20333462.4,116401052,58216702,5,6126371.158,17841702.92,8,7,0,0,0,2,0,15,34,0,0,1.333333333,376.6285714,64240,64240,58199592,10439,9711660.333,21684462.79,58213447,10094,14537157.88,25150560.55,0,0,0,0,0,0,149.2,547.2,0,15,20,2238,10944,normal
6,105754777,51.46812422,0.340410155,0.179660915,0.16074924,19,17,2416,3027,481,60,127.1578947,153.1054893,756,54,178.0588235,267.3821831,756,54,151.1944444,216.2827136,46778.21219,380,340,20,18,3021565.057,10244725,57,4577991.17,105754686,10244823,285,5875260.333,4897636.807,105735082,11206534,554,6608442.625,4843703.094,3,3,0,0,0,2,0,6,35,0,0,0.894736842,151.1944444,64240,64240,9158303,18306,2813249,3755843.354,10114597,19695,4298732.4,4453762.279,0,0,0,0,0,0,127.1578947,178.0588235,0,19,17,2416,3027,normal
6,103450548,26.49575138,0.270660722,0.144996815,0.125663907,15,13,1334,1407,480,60,88.93333333,104.5749917,755,54,108.2307692,186.7092161,755,54,97.89285714,148.7827609,22136.30995,300,260,20,14,3831501.778,10241258,69,4913538.388,103450453,10241347,243,7389318.071,4502518.381,103431229,11189307,635,8619269.083,3846741.574,1,1,0,0,0,2,0,2,27,0,0,0.866666667,97.89285714,64240,64240,0,0,0,0,10090814,19319,4845446.25,4818305.73,0,0,0,0,0,0,88.93333333,108.2307692,0,15,13,1334,1407,normal
6,103706680,51.98315094,0.337490314,0.183209028,0.154281286,19,16,2417,2974,481,60,127.2105263,153.2268971,756,54,185.875,273.8808762,756,54,154.0285714,218.838164,47890.14204,380,320,20,18,3050196.471,10241253,73,4627947.859,103706588,10241350,180,5761477.111,4983579.653,103687391,11202437,550,6912492.733,4856799.705,3,3,0,0,0,2,0,6,34,0,0,0.842105263,154.0285714,64240,64240,9979758,28236,6387079.333,4509024.118,10115027,19289,4900370.167,4873503.25,0,0,0,0,0,0,127.2105263,185.875,0,19,16,2417,2974,normal
17,96889548,3.271766734,0.041284123,0.041284123,0,4,0,317,0,86,75,79.25,4.145780988,0,0,0,0,86,75,79.25,4.145780988,17.1875,32,0,8,4,32296516,96889547,0,45674170.24,96889548,96889547,0,32296516,45674170.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.25,0,0,4,0,317,0,normal
6,5986351,1504.756403,4.34321342,2.00456004,2.33865338,12,14,2402,6606,922,60,200.1666667,288.2865569,1514,54,471.8571429,575.0573707,1514,54,346.4615385,484.5277821,234767.1716,240,280,20,11,239454.04,5583278,4,1091280.632,5986042,5584021,49,544185.6364,1594436.214,5898722,5624075,4,453747.8462,1492987.39,4,7,0,0,2,2,0,11,25,0,0,1.166666667,346.4615385,64240,64239,86555,48709,76602.25,16122.8329,5542481,84639,1177937.4,2182272.09,0,0,0,0,0,0,200.1666667,471.8571429,0,12,14,2402,6606,normal
6,13024931,46.98681321,0.767758386,0.383879193,0.383879193,5,5,318,294,78,60,63.6,7.2,78,54,58.8,9.6,78,54,61.2,8.818163074,77.76,100,100,20,5,1447214.556,10239888,23,3225051.5,13024931,10239983,23,3256232.75,4184769.332,13024660,10240057,103,3256165,4184864.667,1,1,0,0,1,0,1,2,9,0,0,1,61.2,62780,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6,58.8,0,5,5,318,294,normal
6,12770596,41.89311133,0.704743929,0.313219524,0.391524405,4,5,265,270,85,60,66.25,10.82531755,54,54,54,0,85,54,59.44444444,9.441175905,89.13580247,80,100,20,4,1596324.5,10239613,36,3367513.948,12741205,10239737,36,4247068.333,4358769.23,12770472,10239707,118,3192618,4193406.385,1,0,0,0,1,0,1,1,9,0,0,1.25,59.44444444,62780,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.25,54,0,4,5,265,270,normal
17,6109198,101164.6701,83.15330425,10.96706965,72.18623459,67,441,8914,609121,1399,73,133.0447761,262.8938514,1399,69,1381.226757,142.4328089,1399,69,1216.604331,452.8851592,205104.9675,536,3528,8,67,12049.7002,5875464,4,260672.229,6109198,5898244,123,92563.60606,720133.0429,6075990,5896490,4,13809.06818,280778.8425,0,0,0,0,0,0,0,0,0,0,0,6.582089552,1216.604331,0,0,28396,12764,21740.66667,6589.451031,5852684,16477,1188137.2,2332280.299,0,0,15472.63636,11.45454545,0,46020459.67,133.0447761,1381.226757,0,67,441,8914,609121,normal
6,101703,72456.07308,216.3161362,98.32551645,117.9906197,10,12,1537,5832,726,60,153.7,198.0919231,1514,54,486,596.7209007,1514,54,334.9545455,489.3234176,239437.407,200,240,20,9,4843,24010,5,6993.846962,101703,24390,50,11300.33333,7843.796997,86728,24010,5,7884.363636,7667.939361,4,4,0,0,2,2,1,8,20,0,0,1.2,334.9545455,64240,64239,16782,8651,12716.5,4065.5,17948,7402,13354.33333,4411.274218,0,0,0,0,0,0,153.7,486,0,10,12,1537,5832,normal
6,209525,66140.07875,214.771507,90.68130295,124.090204,19,26,5649,8209,1364,60,297.3157895,425.7229211,1514,54,315.7307692,470.7715073,1514,54,307.9555556,452.3900458,204656.7536,380,520,20,18,4761.931818,45013,5,9217.780884,209525,47005,12,11640.27778,12104.76638,194608,45013,5,7784.32,11081.62289,11,10,0,0,2,2,0,21,44,0,0,1.368421053,307.9555556,64240,64239,39046,9729,24044.75,10574.46969,40091,8931,18316.66667,10493.67671,0,0,4536,4,0,2.52E+08,297.3157895,315.7307692,0,19,26,5649,8209,normal
6,119892,61463.65062,183.498482,83.40840089,100.0900811,10,12,1537,5832,726,60,153.7,198.0919231,1514,54,486,616.2595503,1514,54,334.9545455,502.3591143,252364.6798,200,240,20,9,5709.142857,32266,3,10213.02905,119892,32266,47,13321.33333,12417.56938,93109,32711,3,8464.454545,11330.63661,4,3,0,0,2,2,1,7,20,0,0,1.2,334.9545455,64240,64239,30154,25418,27786,2368,26553,5973,17876.75,8462.063412,0,0,4535,4,0,377916666.7,153.7,486,0,10,12,1537,5832,normal
6,116252053,65.56443352,0.240855961,0.111825982,0.129029979,13,15,1766,5856,719,60,135.8461538,173.8159266,1514,54,390.4,562.4838724,1514,54,272.2142857,446.807993,199637.3827,260,300,20,12,4305631.593,58048159,7,15196047.75,116252053,58048159,42,9687671.083,21620138.75,116235330,58057074,7,8302523.571,20310489.59,6,6,0,0,0,2,0,12,27,0,0,1.153846154,272.2142857,64240,64240,57977936,13032,14505860.25,25098614.7,58010743,8978,16581657.14,26190370.98,0,0,4319,4,0,37232758.62,135.8461538,390.4,0,13,15,1766,5856,normal
6,116234200,33.95730344,0.215082996,0.111843158,0.103239838,13,12,2356,1591,1289,60,181.2307692,322.8908255,884,54,132.5833333,227.0856881,1289,54,157.88,282.0597554,79557.7056,260,240,20,12,4843091.667,58072657,20,16040896.69,116234200,58072657,29,9686183.333,21626597.49,116216009,58073115,34,10565091.73,22393214.48,7,4,0,0,0,2,0,11,24,0,0,0.923076923,157.88,64240,64240,58003162,13317,19345471.33,27335115.35,58059062,17812,23221814.2,28408260.14,0,0,0,0,0,0,181.2307692,132.5833333,0,13,12,2356,1591,normal
6,117214447,108.2886993,0.281535262,0.127970573,0.153564688,15,18,1882,10811,715,60,125.4666667,162.8896832,1514,54,600.6111111,636.4594898,1514,54,384.6363636,537.575749,288987.686,300,360,20,14,3662951.469,58962638,3,14162283.75,117214447,58962638,292,8372460.5,20469886.83,117194778,59004717,3,6893810.471,18856556.19,6,8,0,0,0,2,0,14,32,0,0,1.2,384.6363636,64240,64240,58937248,2125,14745398.5,25514177.48,58920677,13536,19506987.83,27557719.21,0,0,0,0,0,0,125.4666667,600.6111111,0,15,18,1882,10811,normal
6,116207288,69.74605586,0.249554056,0.120474372,0.129079684,14,15,1820,6285,713,60,130,167.1329667,1514,54,419,558.1149225,1514,54,279.4827586,442.1054345,195457.2152,280,300,20,13,4150260.286,58067576,4,14939686.61,116207288,58067576,36,8939022.154,20926521.33,116191170,58068094,4,8299369.286,20305757.46,6,7,0,0,0,2,0,13,28,0,0,1.071428571,279.4827586,64240,64240,57945866,3716,19324054,27309746.25,58048958,7860,19339956.33,27326168.86,0,0,0,0,0,0,130,419,0,14,15,1820,6285,normal
6,116662344,88.33184425,0.360013339,0.162863177,0.197150162,19,23,2552,7753,729,60,134.3157895,155.6872887,1514,54,337.0869565,491.1383329,1514,54,245.3571429,391.4662195,153245.801,380,460,20,18,2845423.024,58215432,2,12517130.51,116662344,58215544,69,6481241.333,18256920.48,116645980,58215541,2,5302090,16709550.21,10,9,0,0,0,2,0,19,41,0,0,1.210526316,245.3571429,64240,64240,58198301,14919,11679922.8,23259212.4,58213907,16136,14552874.63,25139674.77,0,0,4535,4,0,5.67E+08,134.3157895,337.0869565,0,19,23,2552,7753,normal
6,116666734,77.40852675,0.291428403,0.137142778,0.154285625,16,18,2244,6787,724,60,140.25,165.7941118,1514,54,377.0555556,527.9717451,1514,54,265.6176471,417.7102158,174481.8244,320,360,20,15,3535355.576,58284609,3,13872714.49,116666734,58284676,68,7777782.267,19758513.35,116646968,58284814,3,6861586.353,18736408.82,8,7,0,0,0,2,0,15,33,0,0,1.125,265.6176471,64240,64240,58259859,670,14612015.25,25200203.18,58269017,13812,19409949.5,27374608.6,0,0,0,0,0,0,140.25,377.0555556,0,16,18,2244,6787,normal
6,117568220,503.6905381,0.850569992,0.314710897,0.535859095,37,63,5466,53752,1375,60,147.7297297,239.6032361,1514,54,853.2063492,671.2857164,1514,54,592.18,648.9593728,421148.2676,740,1260,20,36,1187557.778,58993208,2,8231133.731,117568220,58993271,28,3265783.889,13398882.25,117548318,58993433,2,1895940.613,10340440.72,16,29,0,0,0,2,0,45,99,0,0,1.702702703,592.18,64240,64240,58975902,2755,8459125.143,20623411.48,58960405,9558,11723247.4,23374492.11,0,0,5720.25,4.25,0,26698949.82,147.7297297,853.2063492,0,37,63,5466,53752,normal
6,116359851,58.45658912,0.214850739,0.103128355,0.111722384,12,13,1709,5093,722,60,142.4166667,180.2759266,1514,54,391.7692308,591.5574169,1514,54,272.08,461.6144642,213087.9136,240,260,20,11,4848327.125,58168488,15,16053778.26,116359851,58168660,469,10578168.27,22398600.05,116346249,58168600,15,9695520.75,21653766.89,6,5,0,0,0,2,0,11,24,0,0,1.083333333,272.08,64240,64240,58143406,11995,14550366.75,25168454.13,58165740,13302,19369703.5,27364783.15,0,0,0,0,0,0,142.4166667,391.7692308,0,12,13,1709,5093,normal
6,116357725,57.40057224,0.206260478,0.094536053,0.111724426,11,13,1644,5035,717,60,149.4545455,185.1006427,1514,54,387.3076923,584.6432686,1514,54,278.2916667,463.5673701,214894.7066,220,260,20,10,5059031.522,58155218,3,16364519.75,116357725,58155299,1771,11635772.5,23225201.42,116340846,58155300,3,9695070.5,21650456.59,6,4,0,0,0,2,0,10,23,0,0,1.181818182,278.2916667,64240,64240,58127915,14470,19387520.67,27393595.64,58121308,14091,19363250.5,27354583.94,0,0,0,0,0,0,149.4545455,387.3076923,0,11,13,1644,5035,normal
6,116357587,57.9936399,0.21485492,0.103130361,0.111724558,12,13,1713,5035,726,60,142.75,181.3477897,1514,54,387.3076923,583.9860884,1514,54,269.92,456.1300622,208054.6336,240,260,20,11,4848232.792,58154859,7,16051719.18,116357587,58154966,96,10577962.45,22395417.15,116340831,58155041,7,9695069.25,21650664.26,6,5,0,0,0,2,0,11,24,0,0,1.083333333,269.92,64240,64240,58128715,15253,19388715.33,27393316.61,58120654,16460,19363782.83,27353294.78,0,0,0,0,0,0,142.75,387.3076923,0,12,13,1713,5035,normal
6,116337348,66.56503808,0.257870757,0.128935379,0.128935379,15,15,1888,5856,721,60,125.8666667,164.3378093,1514,54,390.4,562.0570315,1514,54,258.1333333,434.6860732,188951.9822,300,300,20,14,4011632.69,58052719,5,14699944.03,116337348,58052719,70,8309810.571,20295189.52,116317617,58053181,5,8308401.214,20304561.28,6,7,0,0,0,2,0,13,29,0,0,1,258.1333333,64240,64240,57959774,17534,19355120,27297627.81,58019969,15724,16588297,26181555.17,0,0,0,0,0,0,125.8666667,390.4,0,15,15,1888,5856,normal
6,116324414,58.56036378,0.214916191,0.103159772,0.111756419,12,13,1711,5101,724,60,142.5833333,180.8118075,1514,54,392.3846154,592.6257787,1514,54,272.48,462.4873724,213894.5696,240,260,20,11,4846850.583,58131929,7,16049343.44,116324414,58132023,1288,10574946.73,22392469.67,116311468,58132117,7,9692622.333,21647547.45,6,5,0,0,0,2,0,11,24,0,0,1.083333333,272.48,64240,64240,58109913,6827,14536144.25,25157327.32,58099783,11240,16595081.43,26211494.39,0,0,0,0,0,0,142.5833333,392.3846154,0,12,13,1711,5101,normal
6,120952521,5745.213033,8.76376938,2.926768265,5.837001116,354,706,44103,650795,722,60,124.5847458,61.61732545,1514,54,921.805949,667.5864613,1514,54,655.5641509,662.9261069,439471.0232,7080,14120,20,353,114213.9008,58523449,0,2530534.613,120952521,58523449,20,342641.7025,4374078.851,62887540,58565246,2,89202.1844,2204213.945,223,185,0,0,0,2,0,408,1059,0,0,1.994350282,655.5641509,64240,64240,58512617,1879,1464492.714,8910352.347,58481856,5029,1928026.581,10285083.14,783.8,7.2,14806.12,10.6,248778.0105,54538529.54,124.5847458,921.805949,0,354,706,44103,650795,normal
6,116960672,84.77208476,0.273596239,0.128248237,0.145348002,15,17,2149,7766,717,60,143.2666667,169.535234,1514,54,456.8235294,573.4603156,1514,54,309.84375,461.1523684,212661.5068,300,340,20,14,3772924.903,58666445,4,14330422.5,116960672,58666445,106,8354333.714,20407193.35,116942798,58669988,4,7308924.875,19297573,7,7,0,0,0,2,0,14,31,0,0,1.133333333,309.84375,64240,64240,58641053,16921,14682392.5,25379546.38,58663081,5722,14593043.13,25244467.76,0,0,0,0,0,0,143.2666667,456.8235294,0,15,17,2149,7766,normal
6,117012201,65.12996025,0.239291286,0.111099525,0.12819176,13,15,1764,5857,717,60,135.6923077,173.2998223,1514,54,390.4666667,562.4510487,1514,54,272.1785714,446.7240322,199562.361,260,300,20,12,4333785.222,58791269,7,15296378.58,117012201,58791269,492,9751016.75,21763036.75,116995859,58832542,7,8356847.071,20444588.47,6,6,0,0,0,2,0,12,27,0,0,1.153846154,272.1785714,64240,64240,58770229,14784,19604223,27694548.93,58750188,5759,16692604.14,26367646.96,0,0,0,0,0,0,135.6923077,390.4666667,0,13,15,1764,5857,normal
6,120940217,484.0986849,0.719363684,0.272862087,0.446501597,33,54,3755,54792,722,60,113.7878788,122.0649995,1514,54,1014.666667,658.7024282,1514,54,672.954023,682.6684106,466036.1588,660,1080,20,32,1406281.593,58460036,2,8777565.957,120940217,58460036,92,3779381.781,14074494.94,62882190,58503250,2,1186456.415,7959584.446,15,22,0,0,0,2,0,37,86,0,0,1.636363636,672.954023,64240,64240,58443545,5542,7836189.875,19151253.64,58417048,11193,10975409.18,22287008.2,0,0,8077,5.666666667,0,18624903.92,113.7878788,1014.666667,0,33,54,3755,54792,normal
6,117584494,203.9469592,0.476253272,0.204108545,0.272144727,24,32,3599,20382,724,60,149.9583333,156.9162407,1514,54,636.9375,647.6534055,1514,54,428.2321429,555.2642225,308318.3568,480,640,20,23,2137899.891,58886682,5,10942008,117584328,58886682,39,5112362.087,16465068.65,117567184,58887439,5,3792489.806,14358030.29,11,14,0,0,0,2,0,25,55,0,0,1.333333333,428.2321429,64240,64240,58870000,4221,7420039.75,19446676.35,58879946,9502,11739981.6,23356716.74,0,0,0,0,0,0,149.9583333,636.9375,0,24,32,3599,20382,normal
6,845,600000,9467.455621,4733.727811,4733.727811,4,4,291,216,93,60,72.75,13.80896448,54,54,54,0,93,54,63.375,13.53640924,183.234375,80,80,20,4,120.7142857,212,37,59.7726987,636,404,37,212,150.3085715,585,338,120,195,101.1566442,2,1,0,0,2,0,0,3,8,0,0,1,63.375,62780,64239,0,0,0,0,0,0,0,0,75,4,0,0,117924.5283,0,72.75,54,0,4,4,291,216,normal
6,2378,271236.3331,4205.214466,2102.607233,2102.607233,5,5,294,351,78,54,58.8,9.6,93,60,70.2,13.36263447,93,54,64.5,12.95569373,167.85,100,100,20,1,264.2222222,1175,53,327.5782444,2203,1175,118,550.75,409.2049456,2110,1568,53,527.5,606.6154053,2,2,0,0,2,0,0,4,10,0,0,1,64.5,64240,63976,0,0,0,0,0,0,0,0,0,0,75,4,0,138376.3838,58.8,70.2,0,5,5,294,351,normal
6,2215,291196.3883,4514.672686,2257.336343,2257.336343,5,5,294,351,78,54,58.8,9.6,93,60,70.2,13.36263447,93,54,64.5,12.95569373,167.85,100,100,20,1,246.1111111,1082,33,304.8735419,2025,1082,126,506.25,388.0633808,1920,1448,33,480,564.9544229,2,2,0,0,2,0,0,4,10,0,0,1,64.5,64240,62780,0,0,0,0,0,0,0,0,0,0,75,4,0,158898.3051,58.8,70.2,0,5,5,294,351,normal
6,134053497,1326.552488,2.879447449,1.215932472,1.663514977,163,223,27059,150770,1514,60,166.006135,275.866343,1514,54,676.0986547,570.2376337,1514,54,460.6968912,532.4201162,283471.1801,3260,4460,20,162,348190.9013,58986605,0,4239061.59,134053497,58986605,0,827490.7222,6504540.91,75996642,58987097,3,342327.2162,4010365.881,35,149,0,0,0,2,0,184,385,0,0,1.36809816,460.6968912,64240,64240,58969201,965,2645272.107,11016064.26,58819688,5378,4003269.485,13940727.51,2409.5,4,8864.6,6.4,4392889.699,15840957.83,166.006135,676.0986547,0,163,223,27059,150770,normal
6,119648242,624.9318732,1.145023092,0.476396469,0.668626623,57,80,17890,56882,1514,60,313.8596491,482.9049683,1514,54,711.025,650.315769,1514,54,545.7810219,618.3060414,382302.3608,1140,1600,20,56,879766.4853,58121089,0,6987488.215,119648242,58121244,0,2136575.75,10765225.79,119634785,58121224,3,1514364.367,9118812.318,23,40,0,0,0,2,0,63,136,0,0,1.403508772,545.7810219,64240,64240,58106220,12219,6119490.8,17334813.13,58084929,6519,9169005.692,20835531.41,9667,8,4970.5,4,17481012.66,12364427.86,313.8596491,711.025,0,57,80,17890,56882,normal
6,117126844,57.61275357,0.213443811,0.102453029,0.110990782,12,13,1713,5035,726,60,142.75,181.3477897,1514,54,387.3076923,583.9860884,1514,54,269.92,456.1300622,208054.6336,240,260,20,11,4880285.167,58962804,7,16161504.92,117126844,58962939,30,10647894.91,22549213.55,117113198,58963118,7,9759433.167,21799111.6,6,5,0,0,0,2,0,11,24,0,0,1.083333333,269.92,64240,64240,58945855,5912,19657415,27781122.98,58937607,6970,16709899.29,26397263.1,0,0,0,0,0,0,142.75,387.3076923,0,12,13,1713,5035,normal
6,116989734,123.6689708,0.290623791,0.11966862,0.170955171,14,20,2132,12336,726,60,152.2857143,178.6822513,1514,54,616.8,663.5505708,1514,54,425.5294118,569.5697156,324409.6609,280,400,20,13,3545143.455,58796039,4,13932539.52,116989734,58796280,51,8999210.308,21063597.57,116969849,58796277,4,6156307.842,17926214.01,7,7,0,0,0,2,0,14,33,0,0,1.428571429,425.5294118,64240,64240,58779534,11855,19601234.33,27703241.37,58779782,19636,23360021.8,28583436.98,0,0,4690,4,0,4737373.737,152.2857143,616.8,0,14,20,2132,12336,normal
6,116547545,33.84884684,0.214504733,0.111542461,0.102962272,13,12,2354,1591,1287,60,181.0769231,322.3630208,884,54,132.5833333,227.0856881,1287,54,157.8,281.7390282,79376.88,260,240,20,12,4856147.708,58376230,16,16086210.18,116547545,58376230,78,9712295.417,21687969.72,116532715,58419670,139,10593883.18,22455907.55,7,4,0,0,0,2,0,11,24,0,0,0.923076923,157.8,64240,64240,58358773,13583,19466165.33,27501227.1,58333059,5598,19406316.33,27415517.04,0,0,0,0,0,0,181.0769231,132.5833333,0,13,12,2354,1591,normal
6,116474701,64.98406894,0.231809996,0.11161222,0.120197776,13,14,1766,5803,719,60,135.8461538,173.8159266,1514,54,414.5,584.6104625,1514,54,280.3333333,459.5058537,211145.6296,260,280,20,12,4479796.192,58168220,5,15480022.31,116474701,58168220,1661,9706225.083,21644210.12,116458521,58210568,5,8958347.769,20964945.12,6,5,0,0,0,2,0,11,26,0,0,1.076923077,280.3333333,64240,64240,58151117,14277,19420927.33,27386400.77,58126172,15938,19383788.17,27358492.37,0,0,0,0,0,0,135.8461538,414.5,0,13,14,1766,5803,normal
6,117478826,87.06249754,0.314950372,0.1532191,0.161731272,18,19,2515,7713,721,60,139.7222222,166.3379443,1514,54,405.9473684,565.9342973,1514,54,276.4324324,442.3067017,195635.2184,360,380,20,17,3263300.722,59002791,7,13402572.88,117478826,59002791,58,6910519.176,18846396.18,117458416,59003158,7,6525467.556,18384234.49,7,10,0,0,0,2,0,17,36,0,0,1.055555556,276.4324324,64240,64240,58985120,10497,11836908.4,23574169.12,58911490,15506,14653069.13,25296935.33,0,0,0,0,0,0,139.7222222,405.9473684,0,18,19,2515,7713,normal
6,116418471,10.74571749,0.111666129,0.051538213,0.060127916,6,7,710,541,311,60,118.3333333,87.41789799,139,54,77.28571429,30.40542379,311,54,96.23076923,66.66004898,4443.56213,120,140,20,6,9701539.25,58322331,181,21672245.38,116418471,58322545,18569,23283694.2,28478226.57,116418085,58322555,1473,19403014.17,27423079.83,4,3,0,0,0,0,0,7,13,0,0,1.166666667,96.23076923,65535,64240,58311754,15850,29163802,29147952,58321072,17109,29082280,29056485.55,0,0,0,0,0,0,118.3333333,77.28571429,0,6,7,710,541,normal
6,997,472417.2518,7021.06319,4012.036108,3009.027081,4,3,240,231,78,54,60,10.39230485,93,60,77,13.49073756,93,54,67.28571429,14.50826647,210.4897959,80,60,20,1,166.1666667,457,10,139.3729011,997,622,163,332.3333333,205.7997948,387,262,125,193.5,68.5,1,2,0,0,2,0,0,3,7,0,0,0.75,67.28571429,64240,62780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,77,0,4,3,240,231,normal
6,129091352,6026.615942,5.221108847,0.929574275,4.291534572,120,554,27609,750375,1514,60,230.075,435.0763949,1514,54,1354.467509,404.8634612,1514,54,1154.278932,594.5146433,353447.6611,2400,11080,20,119,191814.7875,58523837,0,3193293.39,129091352,58523984,0,1084801.277,7530001.043,71027374,58524053,2,128440.0976,2520810.658,23,109,0,0,0,2,0,132,673,0,0,4.616666667,1154.278932,64240,64240,58511569,9998,6418921,16701426.63,58521389,11878,8574089.733,19628779.3,0,0,20043.76667,14.16666667,0,67464714.46,230.075,1354.467509,0,120,554,27609,750375,normal
6,116825249,106.749184,0.316712357,0.145516488,0.171195869,17,20,2765,9706,717,60,162.6470588,182.2522303,1514,54,485.3,598.5120801,1514,54,337.0540541,484.5071023,234747.1322,340,400,20,16,3245145.806,58655833,5,13358516.61,116825249,58655995,26,7301578.063,19284590.12,116812155,58656064,5,6148008.158,17903677.32,9,8,0,0,0,2,0,17,36,0,0,1.176470588,337.0540541,64240,64240,58631529,11145,19555499,27630926.28,58640138,11364,19442695.83,27471980.73,0,0,5600,4,0,37333333.33,162.6470588,485.3,0,17,20,2765,9706,normal
6,12629536,48.45783725,0.791794726,0.395897363,0.395897363,5,5,318,294,78,60,63.6,7.2,78,54,58.8,9.6,78,54,61.2,8.818163074,77.76,100,100,20,5,1403281.778,10243594,26,3211458.563,12629536,10243744,136,3157384,4203312.886,12629154,10243715,187,3157288.5,4203365.023,1,1,0,0,1,0,1,2,9,0,0,1,61.2,62780,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6,58.8,0,5,5,318,294,normal
6,17939,28262.44495,445.9557389,222.9778694,222.9778694,4,4,291,216,93,60,72.75,13.80896448,54,54,54,0,93,54,63.375,13.53640924,183.234375,80,80,20,4,2562.714286,15921,7,5469.003845,17939,16347,85,5979.666667,7353.76191,17508,15921,194,5836,7147.951641,2,1,0,0,2,0,0,3,8,0,0,1,63.375,62780,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.75,54,0,4,4,291,216,normal
