src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.57.139,108.139.6.196,42660,443,6,2024-04-15 21:35:56,117374185.0,82.4627664081331,0.27263235097223465,0.127796414518235,0.14483593645399967,15,17,2301,7378,716,60,153.4,183.93216140740583,1514,54,434.0,578.8530241170134,1514,54,302.46875,462.03016570721604,213471.8740234375,300,340,20,14,3786264.0322580645,58609631.0,4.0,14380550.664490327,117374185.0,58609631.0,136.0,8383870.357142857,20478504.205184016,117351801.0,58610116.0,4.0,7334487.5625,19356234.71157841,7,6,0,0,0,2,0,13,31,0,0,1.1333333333333333,302.46875,64240,64240,58588850.0,5311.0,11736756.0,23426057.73474722,58579001.0,5762.0,16737936.42857143,26425318.623945918,0,0,5544.0,4.0,0,326117647.0588235294117647059,153.4,434.0,0,15,17,2301,7378
192.168.57.139,151.101.129.140,48412,443,6,2024-04-15 21:35:58,117190843.0,506.5498163538255,0.8447759011341868,0.3413235964178532,0.5034523047163335,40,59,7384,51979,1514,60,184.6,309.8605976887026,1514,54,881.0,672.1002497862294,1514,54,599.6262626262626,651.7491707186873,424776.98153249663,800,1180,20,39,1195824.9285714286,58434561.0,1.0,8250102.123936424,117190843.0,58434561.0,1.0,3004893.4102564105,12868480.851219831,117175676.0,58476681.0,3.0,2020270.2758620689,10650114.386980418,16,25,0,0,0,2,0,41,98,0,0,1.475,599.6262626262626,64240,64240,58247126.0,4529.0,8344702.714285715,20372587.066413965,58392640.0,14794.0,11684748.0,23318784.44371963,1130.0,4.0,7220.0,5.0,1550068.587105624142661179698,85952380.95238095238095238095,184.6,881.0,0,40,59,7384,51979
192.168.57.139,142.250.189.194,45384,443,6,2024-04-15 21:35:59,116858416.0,32.5693273131479,0.1968193715718344,0.10268836777660925,0.09413100379522515,12,11,2308,1498,1301,60,192.33333333333334,337.38141949760984,884,54,136.1818181818182,236.8554673143396,1301,54,165.47826086956522,294.9661542213036,87005.03213610587,240,220,20,11,5311746.181818182,58474205.0,39.0,16776862.981447563,116858292.0,58474205.0,40.0,10623481.090909092,22505493.264466584,116838114.0,58474601.0,39.0,11683811.4,23351364.888145335,7,3,0,0,0,2,0,10,22,0,0,0.9166666666666666,165.47826086956522,64240,64240,58227087.0,19231.0,19423488.666666668,27438287.58936709,58446037.0,20302.0,23348934.2,28561350.007921178,0,0,0,0,0,0,192.33333333333334,136.1818181818182,0,12,11,2308,1498
192.168.57.139,172.64.136.15,36070,443,6,2024-04-15 21:35:59,116818889.0,77.70147514414386,0.2568077838850188,0.11984363247967544,0.13696415140534335,14,16,2091,6986,714,60,149.35714285714286,173.635335090058,1514,54,436.625,556.654052688921,1514,54,302.56666666666666,447.0674582456458,199869.31222222227,280,320,20,13,4028237.5517241377,58439551.0,7.0,14765453.274158716,116818657.0,58439551.0,278.0,8986050.538461538,21018998.791688956,116801017.0,58480546.0,7.0,7786734.466666667,19813263.581159413,7,6,0,0,0,2,0,13,29,0,0,1.1428571428571428,302.56666666666666,64240,64240,58097670.0,2133.0,11634506.8,23231592.55273009,58398788.0,7992.0,14575977.375,25215717.473767493,0,0,4862.0,4.0,0,1.87E+7,149.35714285714286,436.625,0,14,16,2091,6986
192.168.57.139,192.229.211.108,34202,80,6,2024-04-15 21:36:05,103467321.0,26.820062346061903,0.2706168452935976,0.144973309978713,0.1256435353148846,15,13,1332,1443,478,60,88.8,104.07638220717193,791,54,111.0,196.30196519256128,791,54,99.10714285714286,154.32556942240976,23816.381377551017,300,260,20,14,3832123.0,10244849.0,88.0,4917954.152848158,103467219.0,10244964.0,365.0,7390515.642857143,4510900.682717883,103444975.0,11253738.0,788.0,8620414.583333334,3859829.706353668,1,1,0,0,0,2,0,2,27,0,0,0.8666666666666667,99.10714285714286,64240,64240,9204903.0,661.0,4602782.0,4602121.0,10205897.0,22346.0,6483030.333333333,4586059.450431226,0,0,0,0,0,0,88.8,111.0,0,15,13,1332,1443
192.168.57.139,172.217.12.97,57278,443,6,2024-04-15 21:35:59,116846631.0,65.7271838672011,0.24818858491521248,0.11981517892458533,0.12837340599062716,14,15,1834,5846,727,60,131.0,170.62364599148788,1514,54,389.73333333333335,562.8180838917275,1514,54,264.82758620689657,441.15038244192465,194613.6599286564,280,300,20,13,4173093.964285714,58474885.0,5.0,15013112.69729935,116846631.0,58474885.0,224.0,8988202.384615384,21028168.972074594,116826574.0,58475295.0,5.0,8344755.285714285,20405455.93341223,6,6,0,0,0,2,0,12,28,0,0,1.0714285714285714,264.82758620689657,64240,64240,58104692.0,2309.0,14541329.25,25151325.20122642,58447730.0,6922.0,16662886.0,26312258.35850788,0,0,0,0,0,0,131.0,389.73333333333335,0,14,15,1834,5846
192.168.57.139,142.250.189.161,51912,443,6,2024-04-15 21:35:59,116838518.0,68.00839428654855,0.24820581856404583,0.11982349861712557,0.12838231994692026,14,15,1873,6073,766,60,133.78571428571428,180.37151286459076,1514,54,404.8666666666667,557.9354642090984,1514,54,274.0,441.6655779643923,195068.4827586207,280,300,20,13,4172804.214285714,58475325.0,7.0,15007638.120184174,116838518.0,58475325.0,155.0,8987578.307692308,21019895.14073633,116820134.0,58475843.0,7.0,8344295.285714285,20396329.525129013,6,6,0,0,0,2,0,12,28,0,0,1.0714285714285714,274.0,64240,64240,58064270.0,2480.0,14535992.5,25131074.819045905,58448390.0,11115.0,14577411.875,25213860.671210464,0,0,4536.0,4.0,0,38769230.76923076923076923077,133.78571428571428,404.8666666666667,0,14,15,1873,6073
192.168.57.139,142.251.46.226,42208,443,6,2024-04-15 21:35:59,119811193.0,123.27729680481522,0.44236267641538296,0.2003151742258338,0.24204750218954918,24,29,6476,8294,1084,60,269.8333333333333,346.387026636712,1514,54,286.0,434.753517167665,1514,54,278.6792452830189,397.26317371722644,157818.02919188322,480,580,20,23,2304061.403846154,58914870.0,5.0,11278063.19754082,119811193.0,58914950.0,62.0,5209182.304347826,16505691.875104286,119792469.0,58914989.0,5.0,4278302.464285715,15097893.50696523,14,12,0,0,0,2,0,26,52,0,0,1.2083333333333333,278.6792452830189,64240,64240,58893547.0,4005.0,8721033.57142857,20494108.990047097,58876590.0,6120.0,11948561.5,23351814.513980325,2982.0,4.0,0,0,5542750.929368029739776951673,0,269.8333333333333,286.0,0,24,29,6476,8294
192.168.57.139,104.21.17.252,52374,443,6,2024-04-15 21:35:59,119739227.0,236.28012898396278,0.5846037405937153,0.28395038828837604,0.30065335230533935,34,36,19169,9123,1514,60,563.7941176470588,635.7723778491687,1514,54,253.41666666666666,435.16959497291265,1514,54,404.1714285714286,563.7236651163803,317784.3706122449,680,720,20,33,1735351.115942029,58478053.0,0.0,9776376.301108764,119739227.0,58478053.0,0.0,3628461.4242424243,13891562.739506414,119721560.0,58478495.0,7.0,3420616.0,13515508.068270491,18,8,0,0,0,2,0,26,69,0,0,1.0588235294117647,404.1714285714286,64240,64240,58106999.0,10965.0,8655416.857142856,20196543.188885484,58455576.0,9522.0,14883246.375,25038443.458443493,4536.333333333333,6.0,0,0,4684681.583476764199655765921,0,563.7941176470588,253.41666666666666,0,34,36,19169,9123
192.168.57.139,142.250.189.194,45388,443,6,2024-04-15 21:35:59,120469200.0,681.900435962055,0.8300876904636205,0.20752192261590513,0.6225657678477154,25,75,4175,77973,968,60,167.0,217.52572261688962,1514,54,1039.64,620.5017677116911,1514,54,821.48,665.8660147507154,443377.5495999999,500,1500,20,24,1216860.606060606,58443257.0,4.0,8214758.735818541,120469200.0,58443257.0,49.0,5019550.0,16102094.942879463,61965415.0,58372968.0,4.0,837370.472972973,6738207.695216762,14,27,0,0,0,2,0,41,99,0,0,3.0,821.48,64240,64240,58356771.0,10403.0,7715987.625,19148937.81762927,58402121.0,6627.0,10924650.727272727,22379933.996757545,0,0,9786.857142857143,7.285714285714286,0,9935895.576504713560551124003,167.0,1039.64,0,25,75,4175,77973
