src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.57.138,192.168.57.2,55037,53,17,2024-03-20 16:26:54,24021.0,17110.02872486574,83.26048041297199,41.63024020648599,41.63024020648599,1,1,87,324,87,87,87.0,0.0,324,324,324.0,0.0,324,87,205.5,118.5,14042.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,205.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,324.0,0,1,1,87,324
192.168.57.138,192.168.57.2,50203,53,17,2024-03-20 16:26:54,23545.0,15587.173497557867,84.9437247823317,42.47186239116585,42.47186239116585,1,1,87,280,87,87,87.0,0.0,280,280,280.0,0.0,280,87,183.5,96.5,9312.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,183.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,280.0,0,1,1,87,280
192.168.57.138,192.168.57.2,50684,53,17,2024-03-20 16:26:54,23833.0,11538.622917803046,83.91725758402215,41.958628792011076,41.958628792011076,1,1,83,192,83,83,83.0,0.0,192,192,192.0,0.0,192,83,137.5,54.5,2970.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,137.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,192.0,0,1,1,83,192
192.168.57.138,192.168.57.2,59423,53,17,2024-03-20 16:26:54,24168.0,12619.993379675605,82.75405494869248,41.37702747434624,41.37702747434624,1,1,83,222,83,83,83.0,0.0,222,222,222.0,0.0,222,83,152.5,69.5,4830.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,222.0,0,1,1,83,222
192.168.57.138,52.24.68.1,59839,443,6,2024-03-20 16:26:54,6672455.0,1415.2212341634374,4.496096264418418,1.9483083812479813,2.5477878831704373,13,17,3733,5710,1319,54,287.15384615384613,395.68613166612175,1514,54,335.88235294117646,471.72473059326364,1514,54,314.76666666666665,441.0510691014767,194526.04555555558,260,340,20,7,230084.6551724138,6464456.0,4.0,1178283.344782402,6672276.0,6464456.0,169.0,556023.0,1781566.6689831358,6637589.0,6464989.0,4.0,414849.3125,1562240.085773339,7,7,0,0,0,2,0,14,29,0,0,1.3076923076923077,314.76666666666665,64240,64240,7335.0,4960.0,6147.5,1187.5,6424902.0,7063.0,2155610.3333333335,3018866.4266580073,0,0,0,0,0,0,287.15384615384613,335.88235294117646,0,13,17,3733,5710
192.168.57.138,18.214.234.117,59840,443,6,2024-03-20 16:26:54,45341270.0,147.3933129795438,0.48520917036510003,0.2205496228932273,0.26465954747187276,10,12,1973,4710,668,54,197.3,222.20758312892923,1514,54,392.5,524.1800740203695,1514,54,303.77272727272725,426.3360744144312,181762.44834710745,200,240,20,6,2159108.095238095,45003450.0,7.0,9580339.297757976,45341270.0,45003450.0,355.0,5037918.888888889,14130002.767225344,255534.0,83517.0,7.0,23230.363636363636,36223.730994204554,5,5,0,0,0,2,0,10,21,0,0,1.2,303.77272727272725,64240,64240,79725.0,78739.0,79232.0,493.0,45000738.0,79032.0,15053971.333333334,21175561.82272337,0,0,0,0,0,0,197.3,392.5,0,10,12,1973,4710
192.168.57.1,192.168.57.2,5353,5353,17,2024-03-20 16:26:55,34308323.0,19.033282390398387,0.2331795698670553,0.2331795698670553,0.0,8,0,653,0,99,75,81.625,7.210019070709869,0,0,0,0.0,99,75,81.625,7.210019070709869,51.984375,64,0,8,8,4901189.0,23663679.0,1.0,8494736.063598327,34308323.0,23663679.0,1.0,4901189.0,8494736.063598327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,81.625,0,0,0,0,0,0,13019166.0,10644513.0,11831839.5,1187326.5,149.0,4.0,0,0,2921568.627450980392156862745,0,81.625,0,0,8,0,653,0
192.168.57.138,224.0.0.251,5353,5353,17,2024-03-20 16:26:55,2015804.0000000002,81.35711606882414,0.992159952058831,0.992159952058831,0.0,2,0,164,0,82,82,82.0,0.0,0,0,0,0.0,82,82,82.0,0.0,0.0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,0,0,2,0,164,0
192.168.57.138,142.251.46.238,62195,443,17,2024-03-20 16:26:58,81935.0,117373.52779642401,158.66235430524196,61.02398242509307,97.63837188014891,5,8,2944,6673,1292,73,588.8,576.0949227340925,1292,66,834.125,526.8947801743722,1292,66,739.7692307692307,559.2270976495704,312734.94674556213,40,64,8,5,6827.916666666667,24847.0,10.0,8495.861359688935,57088.0,26927.0,548.0,14272.0,9408.806327053395,62236.0,25369.0,10.0,8890.857142857143,9245.367155323507,0,0,0,0,0,0,0,0,0,0,0,1.6,739.7692307692307,0,0,18047.0,2278.0,10162.5,7884.5,19699.0,12161.0,15057.333333333334,3315.6198347954323,0,0,0,0,0,0,588.8,834.125,0,5,8,2944,6673
192.168.57.138,192.168.57.2,60508,53,17,2024-03-20 16:26:58,23331.0,9600.960096009601,85.72285800008572,42.86142900004286,42.86142900004286,1,1,88,136,88,88,88.0,0.0,136,136,136.0,0.0,136,88,112.0,24.0,576.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,136.0,0,1,1,88,136
