protocol,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,normal
17,96206128,22.44139791,0.176703921,0.176703921,0,17,0,2159,0,377,79,127,66.49015849,0,0,0,0,377,79,127,66.49015849,4420.941176,136,0,8,17,6012883,32016767,1003141,7354523.782,96206128,32016767,1003141,6012883,7354523.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,29626343,4581196,11785882,10386762.42,29009812,142395,5425803.636,7963312.285,0,0,0,0,0,0,127,0,0,17,0,2159,0,normal
17,41527,4190.045031,48.16143714,24.08071857,24.08071857,1,1,87,87,87,87,87,0,87,87,87,0,87,87,87,0,0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,1,1,87,87,normal
17,183330,66715.75847,98.18360334,38.18251241,60.00109093,7,11,2290,9941,1399,73,327.1428571,463.8335381,1399,69,903.7272727,569.8213581,1399,69,679.5,600.9158057,361099.8056,56,88,8,7,10784.11765,92856,10,23431.80955,145592,93337,821,24265.33333,33020.71335,151050,93801,10,15105,28670.72582,0,0,0,0,0,0,0,0,0,0,0,1.571428571,679.5,0,0,0,0,0,0,78076,13599,41318.33333,27087.38309,0,0,0,0,0,0,327.1428571,903.7272727,0,7,11,2290,9941,normal
17,15024981,35.14147539,0.266223298,0.133111649,0.133111649,2,2,264,264,132,132,132,0,132,132,132,0,132,132,132,0,0,16,16,8,2,5008327,5016616,5003948,5864.334631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132,0,0,0,0,0,0,5004417,12199,2508308,2496109,0,0,0,0,0,0,132,132,0,2,2,264,264,normal
17,17877,11467.24842,111.8755943,55.93779717,55.93779717,1,1,65,140,65,65,65,0,140,140,140,0,140,65,102.5,37.5,1406.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,140,0,1,1,65,140,normal
6,115480,412166.6089,597.5060617,277.1042605,320.4018012,32,37,2336,45261,289,60,73,49.10384405,1514,54,1223.27027,564.7262264,1514,54,689.8115942,707.9367915,501174.5007,640,740,20,31,1698.235294,48904,1,6198.97293,115480,49559,1,3725.16129,8971.388176,66340,11886,5,1842.777778,3025.517294,2,27,0,0,2,2,0,29,68,0,0,1.15625,689.8115942,64240,64239,0,0,0,0,48904,5124,27014,21890,0,0,5840,4,0,4.56E+07,73,1223.27027,0,32,37,2336,45261,normal
6,53695690,15.02913921,0.223481624,0.111740812,0.111740812,6,6,444,363,93,60,74,14.86606875,93,54,60.5,14.53444185,93,54,67.25,16.17675802,261.6875,120,120,20,6,4881426.364,53660042,35,15425153.94,53695690,53660042,77,10739138,21460453.3,53695099,53660412,137,10739019.8,21460697.33,3,2,0,0,2,0,0,5,12,0,0,1,67.25,62780,64239,0,0,0,0,53644634,15408,17892352.67,25280680.58,0,0,0,0,0,0,74,60.5,0,6,6,444,363,normal
6,53694949,15.02934662,0.223484708,0.111742354,0.111742354,6,6,444,363,93,60,74,14.86606875,93,54,60.5,14.53444185,93,54,67.25,16.17675802,261.6875,120,120,20,6,4881359,53655188,12,15423640.69,53694949,53655188,71,10738989.8,21458100.83,53694407,53655466,105,10738881.4,21458293.96,3,2,0,0,2,0,0,5,12,0,0,1,67.25,62780,64239,0,0,0,0,53634783,20405,26827594,26807189,0,0,0,0,0,0,74,60.5,0,6,6,444,363,normal
6,53695528,15.02918455,0.223482298,0.111741149,0.111741149,6,6,444,363,93,60,74,14.86606875,93,54,60.5,14.53444185,93,54,67.25,16.17675802,261.6875,120,120,20,6,4881411.636,53656514,38,15424043.19,53695528,53656514,82,10739105.6,21458705.7,53695004,53656793,130,10739000.8,21458897.53,3,2,0,0,2,0,0,5,12,0,0,1,67.25,62780,64239,0,0,0,0,53637374,15991,17890835,25276620.16,0,0,0,0,0,0,74,60.5,0,6,6,444,363,normal
6,24973,20301.92608,320.3459737,160.1729868,160.1729868,4,4,291,216,93,60,72.75,13.80896448,54,54,54,0,93,54,63.375,13.53640924,183.234375,80,80,20,4,3567.571429,24156,64,8405.382593,24973,24522,141,8324.333333,11453.68774,24547,24156,187,8182.333333,11295.09015,2,1,0,0,2,0,0,3,8,0,0,1,63.375,62780,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.75,54,0,4,4,291,216,normal
6,21739,23966.1438,368.002208,184.001104,184.001104,4,4,305,216,100,60,76.25,17.09349291,54,54,54,0,100,54,65.125,16.42739709,269.859375,80,80,20,4,3105.571429,18408,28,6299.091473,21739,18792,127,7246.333333,8237.713127,21120,18408,124,7040,8101.086018,2,1,0,0,2,0,0,3,8,0,0,1,65.125,62780,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.25,54,0,4,4,305,216,normal
6,20635,24569.9055,387.6908166,193.8454083,193.8454083,4,4,291,216,93,60,72.75,13.80896448,54,54,54,0,93,54,63.375,13.53640924,183.234375,80,80,20,4,2947.857143,18584,36,6395.719717,20635,19082,129,6878.333333,8645.475361,20140,18584,188,6713.333333,8407.641181,2,1,0,0,2,0,0,3,8,0,0,1,63.375,63910,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.75,54,0,4,4,291,216,normal
6,19636,25819.92259,407.4149521,203.7074761,203.7074761,4,4,291,216,93,60,72.75,13.80896448,54,54,54,0,93,54,63.375,13.53640924,183.234375,80,80,20,4,2805.142857,18440,8,6384.920884,19636,18964,91,6545.333333,8783.601628,19149,18440,127,6383,8527.609786,2,1,0,0,2,0,0,3,8,0,0,1,63.375,63910,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.75,54,0,4,4,291,216,normal
6,24096,21621.84595,332.0053121,166.002656,166.002656,4,4,305,216,100,60,76.25,17.09349291,54,54,54,0,100,54,65.125,16.42739709,269.859375,80,80,20,4,3442.285714,22544,105,7799.663357,24096,23267,386,8032,10772.79694,23204,22544,226,7734.666667,10472.12431,2,1,0,0,2,0,0,3,8,0,0,1,65.125,62780,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.25,54,0,4,4,305,216,normal
17,32563,6264.779044,61.41940239,30.70970119,30.70970119,1,1,86,118,86,86,86,0,118,118,118,0,118,86,102,16,256,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,118,0,1,1,86,118,normal
17,32430,7030.52729,61.67129201,30.83564601,30.83564601,1,1,86,142,86,86,86,0,142,142,142,0,142,86,114,28,784,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,142,0,1,1,86,142,normal
17,108370573,5.296640814,0.064593181,0.064593181,0,7,0,574,0,99,75,82,7.615773106,0,0,0,0,99,75,82,7.615773106,58,56,0,8,7,18061762.17,71482708,70,24787648.2,108370573,71482708,70,18061762.17,24787648.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,65667396,12570922,39119159,26548237,0,0,0,0,0,0,82,0,0,7,0,574,0,normal
17,104165682,51059.45545,38.84196717,37.01794992,1.824017242,3856,190,5236446,82197,1399,67,1357.999481,222.2232917,1399,76,432.6157895,565.474421,1399,67,1314.5435,316.8677516,100405.172,30848,1520,8,3856,25751.71372,7074723,3,364188.8031,104165682,7087566,4,27020.92918,374176.0283,104157251,7079892,10,551096.5661,1599935.056,0,0,0,0,0,0,0,0,0,0,0,0.049273859,1314.5435,0,0,7071208,1788,3345344.345,2470001.956,7069554,5386,2454247.024,2600116.949,113633.1591,84.15909091,151.6666667,4.333333333,75583658.35,155396.1749,1357.999481,432.6157895,0,3856,190,5236446,82197,normal
6,104153768,1081.10347,5.7895169,3.005172122,2.784344778,313,290,74692,37909,1514,54,238.6325879,363.7403963,269,60,130.7206897,63.90106512,1514,54,186.73466,271.1966344,73547.6145,6260,5800,20,112,173012.9037,7078835,0,892947.7151,104153475,7079110,4,333825.2404,1222516.251,104152769,7078835,0,360390.2042,1262307.735,102,201,0,0,0,0,0,303,603,0,0,0.926517572,186.73466,64240,65535,7075719,307,2539130.289,2376829.702,7064523,5164,2092532.469,2387896.924,0,0,614.2857143,5.685714286,0,890048.0212,238.6325879,130.7206897,0,313,290,74692,37909,normal
17,173820289,24.82448985,0.063283752,0.063283752,0,11,0,4315,0,769,75,392.2727273,333.149186,0,0,0,0,769,75,392.2727273,333.149186,110988.3802,88,0,8,11,17382028.9,99882655,999407,30552190.29,173820289,99882655,999407,17382028.9,30552190.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.2727273,0,0,44831939,1109779,22970859,21861080,97168550,998916,24304062.17,35324846.1,0,0,0,0,0,0,392.2727273,0,0,11,0,4315,0,normal
6,50342621,16.58634341,0.238366612,0.119183306,0.119183306,6,6,465,370,100,60,77.5,18.20027472,100,54,61.66666667,17.14318783,100,54,69.58333333,19.37119138,375.2430556,120,120,20,6,4576601.909,50304403,89,14460402.19,50342621,50304403,201,10068524.2,20117941.31,50342188,50304777,232,10068437.6,20118171.54,3,2,0,0,2,0,0,5,12,0,0,1,69.58333333,62780,64239,0,0,0,0,50290240,14163,25152201.5,25138038.5,0,0,0,0,0,0,77.5,61.66666667,0,6,6,465,370,normal
6,53209182,15.16655528,0.225524986,0.112762493,0.112762493,6,6,444,363,93,60,74,14.86606875,93,54,60.5,14.53444185,93,54,67.25,16.17675802,261.6875,120,120,20,6,4837198.364,53166060,37,15282929.97,53209182,53166060,124,10641836.4,21262113.88,53208549,53166456,183,10641709.8,21262375.08,3,2,0,0,2,0,0,5,12,0,0,1,67.25,65535,64239,0,0,0,0,53148524,17536,26583030,26565494,0,0,0,0,0,0,74,60.5,0,6,6,444,363,normal
6,53209186,15.16655414,0.225524969,0.112762484,0.112762484,6,6,444,363,93,60,74,14.86606875,93,54,60.5,14.53444185,93,54,67.25,16.17675802,261.6875,120,120,20,6,4837198.727,53157593,15,15280253.27,53209186,53157593,15,10641837.2,21257880.91,53208590,53157944,95,10641718,21258115.88,3,2,0,0,2,0,0,5,12,0,0,1,67.25,63744,64239,0,0,0,0,53131560,26033,26578796.5,26552763.5,0,0,0,0,0,0,74,60.5,0,6,6,444,363,normal
6,53207633,15.6932371,0.225531551,0.112765776,0.112765776,6,6,465,370,100,60,77.5,18.20027472,100,54,61.66666667,17.14318783,100,54,69.58333333,19.37119138,375.2430556,120,120,20,6,4837057.545,53165658,46,15282847.23,53207633,53165658,51,10641526.6,21262067.6,53207000,53165984,97,10641400,21262293.81,3,2,0,0,2,0,0,5,12,0,0,1,69.58333333,62780,64239,0,0,0,0,53147582,18076,26582829,26564753,0,0,0,0,0,0,77.5,61.66666667,0,6,6,465,370,normal
6,53211761,15.1658202,0.225514055,0.112757028,0.112757028,6,6,444,363,93,60,74,14.86606875,93,54,60.5,14.53444185,93,54,67.25,16.17675802,261.6875,120,120,20,6,4837432.818,53157801,30,15280245.21,53211761,53157801,46,10642352.2,21257727.53,53211218,53158172,159,10642243.6,21257967.2,3,2,0,0,2,0,0,5,12,0,0,1,67.25,63744,64239,0,0,0,0,53131907,24845,17727548.67,25034661.86,0,0,0,0,0,0,74,60.5,0,6,6,444,363,normal
6,94156651,147.9768009,0.658477116,0.286756163,0.371720953,27,35,10873,3060,1514,60,402.7037037,376.9265391,218,54,87.42857143,52.31131302,1514,54,224.7258065,296.3974103,87851.42482,540,700,20,27,1543551.656,30302731,0,5467713.403,94156461,30302879,0,3621402.346,7913072.77,94156577,30302958,25,2769311.088,7088239.815,22,12,0,0,0,0,0,34,62,0,0,1.296296296,224.7258065,65535,64240,30267558,39531,15453635.83,9404104.721,30301613,34409,11716163.13,10409699.15,2750,4,0,0,10223048.33,0,402.7037037,87.42857143,0,27,35,10873,3060,normal
6,70121013,45422.19035,33.78445203,2.738123592,31.04632844,192,2177,18747,3166303,1514,60,97.640625,139.5872674,1514,54,1454.434084,257.1376154,1514,54,1344.470241,446.5941079,199446.2972,3840,43540,20,191,29611.91427,24706796,0,669023.6621,70121013,24750799,1,367125.7225,2331743.921,70047302,24706796,2,32190.8557,697885.1241,23,173,0,0,1,2,0,196,2368,0,0,11.33854167,1344.470241,64240,64240,24689222,5401,4548465,7336973.933,21175313,5277,3354039,5967358.756,30,5,29780.76,20.8,114503.8168,236994747.7,97.640625,1454.434084,0,192,2177,18747,3166303,metasploit
17,25888,19854.75896,77.25587145,38.62793572,38.62793572,1,1,89,425,89,89,89,0,425,425,425,0,425,89,257,168,28224,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,425,0,1,1,89,425,normal
17,20112,10540.97056,99.44311854,49.72155927,49.72155927,1,1,74,138,74,74,74,0,138,138,138,0,138,74,106,32,1024,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,138,0,1,1,74,138,normal
17,21058,11017.19062,94.97578118,47.48789059,47.48789059,1,1,74,158,74,74,74,0,158,158,158,0,158,74,116,42,1764,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,158,0,1,1,74,158,normal
17,153894,1169.636243,12.99595826,6.497979128,6.497979128,1,1,90,90,90,90,90,0,90,90,90,0,90,90,90,0,0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,1,1,90,90,normal
17,21197,9624.003397,94.35297448,47.17648724,47.17648724,1,1,86,118,86,86,86,0,118,118,118,0,118,86,102,16,256,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,118,0,1,1,86,118,normal
17,21195,10757.25407,94.3618778,47.1809389,47.1809389,1,1,86,142,86,86,86,0,142,142,142,0,142,86,114,28,784,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,142,0,1,1,86,142,normal
17,37180,4679.935449,53.79236148,26.89618074,26.89618074,1,1,87,87,87,87,87,0,87,87,87,0,87,87,87,0,0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,1,1,87,87,normal
17,115747365,103.0088244,0.129592583,0.129592583,0,15,0,11923,0,1242,556,794.8666667,224.1088624,0,0,0,0,1242,556,794.8666667,224.1088624,50224.78222,120,0,8,15,8267668.929,30978087,19,9447173.404,115747365,30978087,19,8267668.929,9447173.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794.8666667,0,0,27544561,6090774,12271221,8881560.448,22627699,5007153,13343828.5,6528947.032,0,0,0,0,0,0,794.8666667,0,0,15,0,11923,0,normal
17,97446437,24.59812871,0.225765053,0.225765053,0,22,0,2397,0,132,79,108.9545455,21.1734767,0,0,0,0,132,79,108.9545455,21.1734767,448.3161157,176,0,8,22,4640306.524,37148451,957468,7578693.004,97446437,37148451,957468,4640306.524,7578693.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.9545455,0,0,34554096,597549,7724648.857,11256352.32,34141611,45516,4880006.5,9043902.359,0,0,0,0,0,0,108.9545455,0,0,22,0,2397,0,normal
