src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
74.125.103.40,192.168.57.139,443,52814,6,2024-04-14 23:41:56,320.0,356249.99999999994,6249.999999999999,3124.9999999999995,3124.9999999999995,1,1,54,60,54,54,54.0,0.0,60,60,60.0,0.0,60,54,57.0,3.0,9.0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1.0,57.0,64215,62780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,60.0,0,1,1,54,60
74.125.166.231,192.168.57.139,443,57162,6,2024-04-14 23:41:57,541.0,210720.88724584103,3696.857670979667,1848.4288354898335,1848.4288354898335,1,1,54,60,54,54,54.0,0.0,60,60,60.0,0.0,60,54,57.0,3.0,9.0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1.0,57.0,64215,25344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,60.0,0,1,1,54,60
192.168.57.139,35.165.63.51,33378,443,6,2024-04-14 23:44:14,97656238.0,227.20514791896858,0.5939200729808986,0.28672003523215794,0.3072000377487406,28,30,12785,9403,1514,60,456.60714285714283,622.4346976238733,1514,54,313.43333333333334,522.6628411849798,1514,54,382.55172413793105,577.4508539295131,333449.4887039238,560,600,20,27,1713267.3333333333,10243514.0,0.0,3725775.871592354,97656078.0,10243613.0,0.0,3616891.777777778,4735104.622607007,97619838.0,11193337.0,3.0,3366201.3103448274,4737297.696473359,7,4,0,0,0,2,0,11,57,0,0,1.0714285714285714,382.55172413793105,64240,64240,9144453.0,30275.0,3328196.25,3690410.0950113507,10095413.0,36400.0,3925957.0,4270999.413883125,7321.0,6.0,0,0,37162436.54822335025380710660,0,456.60714285714283,313.43333333333334,0,28,30,12785,9403
192.168.57.139,35.165.63.51,33386,443,6,2024-04-14 23:44:14,97400449.0,83.57251001994868,0.35934125929953364,0.18480407621118872,0.1745371830883449,18,17,2335,5805,718,60,129.72222222222223,186.2864596843485,1514,54,341.47058823529414,533.6800228432828,1514,54,232.57142857142858,409.12794266511276,167385.67346938778,360,340,20,17,2864719.088235294,10243271.0,4.0,4469765.547053962,97400351.0,10243384.0,467.0,5729432.411764706,4852437.762748184,97362187.0,11082681.0,4.0,6085136.6875,4919182.721612424,3,3,0,0,0,2,0,6,34,0,0,0.9444444444444444,232.57142857142858,64240,64240,8998964.0,10182.0,3325889.25,3703868.876130699,9988639.0,6830.0,4708634.6,4296780.179557973,0,0,0,0,0,0,129.72222222222223,341.47058823529414,0,18,17,2335,5805
192.168.57.139,54.189.185.191,41588,443,6,2024-04-14 23:44:15,99002062.0,161.956222689584,0.4747375867787481,0.23231839353002567,0.24241919324872244,23,24,8525,7509,1514,60,370.6521739130435,569.9043099462173,1514,54,312.875,518.592270197246,1514,54,341.1489361702128,545.0728617593503,297104.42462652776,460,480,20,22,2152218.7391304346,10247037.0,0.0,4066514.9345868444,99001882.0,10247110.0,0.0,4500085.545454546,4900180.014971172,98967574.0,11082524.0,4.0,4302938.0,4971838.389774682,5,4,0,0,0,2,0,9,46,0,0,1.0434782608695652,341.1489361702128,64240,64240,9033529.0,33329.0,3698612.5,3844651.584236243,9973884.0,34488.0,4173581.1666666665,4327262.208918068,4412.0,4.0,0,0,63028571.42857142857142857143,0,370.6521739130435,312.875,0,23,24,8525,7509
192.168.57.2,224.0.0.251,5353,5353,17,2024-04-14 23:44:18,99017096.0,34.337504707267925,0.07069486263261043,0.07069486263261043,0.0,7,0,3400,0,800,360,485.7142857142857,198.77173863915527,0,0,0,0.0,800,360,485.7142857142857,198.77173863915527,39510.204081632655,56,0,8,7,16502849.333333334,52538446.0,1617200.0,19506047.162291933,99017096.0,52538446.0,1617200.0,16502849.333333334,19506047.162291933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,485.7142857142857,0,0,0,0,0,0,28126071.0,158637.0,10845099.4,10923943.867290579,0,0,0,0,0,0,485.7142857142857,0,0,7,0,3400,0
34.219.148.252,192.168.57.139,9573,56860,6,2024-04-14 23:41:59,180.0,2816666.6666666665,11111.111111111111,5555.555555555556,5555.555555555556,1,1,447,60,447,447,447.0,0.0,60,60,60.0,0.0,447,60,253.5,193.5,37442.25,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1.0,253.5,64171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.0,60.0,0,1,1,447,60
192.168.57.139,104.79.0.50,56388,443,6,2024-04-14 23:42:00,20599.0,9320.840817515415,145.63813777367835,97.09209184911889,48.546045924559444,2,1,134,58,74,60,67.0,7.0,58,58,58.0,0.0,74,58,64.0,7.118052168020874,50.666666666666664,40,20,20,1,10299.5,20396.0,203.0,10096.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,64.0,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,58.0,0,2,1,134,58
192.168.57.139,192.168.57.2,36668,53,17,2024-04-14 23:42:00,21166.0,9638.09883775867,94.49116507606539,47.24558253803269,47.24558253803269,1,1,86,118,86,86,86.0,0.0,118,118,118.0,0.0,118,86,102.0,16.0,256.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,118.0,0,1,1,86,118
192.168.57.139,192.168.57.2,47627,53,17,2024-04-14 23:42:00,20921.0,10898.140624253143,95.59772477415038,47.79886238707519,47.79886238707519,1,1,86,142,86,86,86.0,0.0,142,142,142.0,0.0,142,86,114.0,28.0,784.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,142.0,0,1,1,86,142
192.168.57.139,104.79.0.50,56394,443,6,2024-04-14 23:42:00,11447.0,16772.953612300164,262.07740019219005,174.71826679479338,87.35913339739669,2,1,134,58,74,60,67.0,7.0,58,58,58.0,0.0,74,58,64.0,7.118052168020874,50.666666666666664,40,20,20,1,5723.5,11249.0,198.0,5525.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,64.0,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,58.0,0,2,1,134,58
192.168.57.139,192.229.211.108,57288,80,6,2024-04-14 23:44:26,92648255.0,274.14439699916636,0.9498290064934304,0.48570801468414054,0.46412099180928984,45,43,10224,15175,478,60,227.2,204.77734249667373,791,54,352.90697674418607,353.8826381432579,791,54,288.625,294.253767740611,86585.27982954546,900,860,20,45,1064922.471264368,10242723.0,75.0,2732043.123332994,92648141.0,10242798.0,279.0,2105639.5681818184,3545077.4829581357,91619597.0,11153947.0,576.0,2181418.976190476,3742886.6896288213,18,18,0,0,0,0,0,36,88,0,0,0.9555555555555556,288.625,63765,64240,10221849.0,25235.0,3106170.9444444445,3712178.2527307556,10103347.0,6108.0,3140821.5714285714,3756393.4171816804,0,0,0,0,0,0,227.2,352.90697674418607,0,45,43,10224,15175
192.168.57.139,100.22.7.106,50076,443,6,2024-04-14 23:41:51,13101372.0,63.73378299616254,0.9159346059328749,0.45796730296643745,0.45796730296643745,6,6,465,370,100,60,77.5,18.200274723201296,100,54,61.666666666666664,17.14318782749839,100,54,69.58333333333333,19.371191381935073,375.2430555555556,120,120,20,6,1191033.8181818181,12999803.0,0.0,3734291.621136654,13101372.0,12999803.0,0.0,2620274.4,5189785.054510778,13101101.0,13000260.0,161.0,2620220.2,5190039.931660541,3,2,0,0,2,0,0,5,12,0,0,1.0,69.58333333333333,62780,64239,0,0,0,0,12960872.0,18104.0,4339302.333333333,6096376.305034128,0,0,0,0,0,0,77.5,61.666666666666664,0,6,6,465,370
192.168.57.139,100.22.7.106,50064,443,6,2024-04-14 23:41:51,13101000.0,63.73559270284711,0.9159606136936111,0.4579803068468056,0.4579803068468056,6,6,465,370,100,60,77.5,18.200274723201296,100,54,61.666666666666664,17.14318782749839,100,54,69.58333333333333,19.371191381935073,375.2430555555556,120,120,20,6,1191000.0,13007710.0,0.0,3736797.7780850134,13101000.0,13007710.0,0.0,2620200.0,5193772.356508321,13100641.0,13008144.0,153.0,2620128.2,5194024.681722042,3,2,0,0,2,0,0,5,12,0,0,1.0,69.58333333333333,62780,64239,0,0,0,0,12976650.0,18450.0,4342053.333333333,6105584.026120861,0,0,0,0,0,0,77.5,61.666666666666664,0,6,6,465,370
192.168.57.139,142.250.189.195,48126,80,6,2024-04-14 23:41:51,12932511.0,35.25997387514304,0.6185960328972463,0.30929801644862315,0.30929801644862315,4,4,240,216,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,80,80,20,4,1847501.5714285714,10241780.0,122.0,3549127.383780689,12932511.0,10241902.0,12251.0,4310837.0,4332834.380982115,12931968.0,10241933.0,11434.0,4310656.0,4333088.205081068,0,1,0,0,2,0,0,1,8,0,0,1.0,57.0,63791,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,4,4,240,216
192.168.57.139,104.79.0.25,58820,443,6,2024-04-14 23:41:51,12932808.0,51.49693709208395,0.8505500120314166,0.38661364183246205,0.4639363701989545,5,6,318,348,78,60,63.6,7.2,78,54,58.0,8.94427190999916,78,54,60.54545454545455,8.658822472575023,74.97520661157024,100,120,20,5,1293280.8,10241707.0,40.0,3087249.8625639873,12932578.0,10241861.0,57.0,3233144.5,4190096.479757089,12932654.0,10241798.0,86.0,2586530.8,3964556.575182319,1,1,0,0,1,0,2,2,10,0,0,1.2,60.54545454545455,62780,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6,58.0,0,5,6,318,348
192.168.57.139,142.250.189.195,48116,80,6,2024-04-14 23:41:51,12932447.0,35.26014836944625,0.6185990942008114,0.3092995471004057,0.3092995471004057,4,4,240,216,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,80,80,20,4,1847492.4285714286,10241637.0,109.0,3548774.2759029935,12932447.0,10241837.0,14847.0,4310815.666666667,4332272.61623776,12931828.0,10241983.0,14319.0,4310609.333333333,4332543.5835032165,0,1,0,0,2,0,0,1,8,0,0,1.0,57.0,63791,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,4,4,240,216
192.168.57.139,23.38.230.24,41444,443,6,2024-04-14 23:41:52,12681197.0,42.188446406123965,0.7097121825329266,0.3154276366813007,0.39428454585162587,4,5,265,270,85,60,66.25,10.825317547305483,54,54,54.0,0.0,85,54,59.44444444444444,9.441175904999112,89.1358024691358,80,100,20,4,1585149.625,10245680.0,46.0,3367077.795207327,12659441.0,10245774.0,57.0,4219813.666666667,4373439.37690024,12681103.0,10245813.0,82.0,3170275.75,4201188.132550266,1,0,0,0,1,0,1,1,9,0,0,1.25,59.44444444444444,62780,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.25,54.0,0,4,5,265,270
192.168.57.139,192.229.211.108,32830,80,6,2024-04-14 23:41:52,12420160.0,36.714502872748824,0.6441140854868215,0.32205704274341074,0.32205704274341074,4,4,240,216,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,80,80,20,4,1774308.5714285714,10241698.0,84.0,3536470.3619302944,12420160.0,10241862.0,12333.0,4140053.3333333335,4403300.614411294,12419688.0,10241782.0,11662.0,4139896.0,4403431.6516725905,0,1,0,0,2,0,0,1,8,0,0,1.0,57.0,63503,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,4,4,240,216
34.220.132.122,192.168.57.139,9573,32964,6,2024-04-14 23:41:52,12108269.0,94.89382834160688,1.238822824302962,0.7432936945817772,0.49552912972118474,9,6,663,486,103,54,73.66666666666667,22.57333727111602,95,60,81.0,15.220600075774499,103,54,76.6,20.280696897953646,411.3066666666667,180,120,20,4,864876.3571428572,10004960.0,108.0,2588167.0213756524,12108269.0,10004960.0,577.0,1513533.625,3277341.2402329245,12107762.0,10006115.0,987.0,2421552.4,3871903.5959521825,4,4,0,0,2,0,0,8,15,0,0,0.6666666666666666,76.6,64240,62780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.66666666666667,81.0,0,9,6,663,486
192.168.57.139,172.217.12.98,48642,443,6,2024-04-14 23:41:52,12068894.0,66.8661105151806,0.9942916061736892,0.4971458030868446,0.4971458030868446,6,6,444,363,93,60,74.0,14.866068747318506,93,54,60.5,14.534441853748634,93,54,67.25,16.17675801883678,261.6875,120,120,20,6,1097172.1818181819,11976496.0,92.0,3440371.975183572,12068894.0,11976496.0,397.0,2413778.8,4781399.998820906,12068264.0,12024796.0,267.0,2413652.8,4805575.003004298,3,2,0,0,2,0,0,5,12,0,0,1.0,67.25,62780,64239,0,0,0,0,11928312.0,11383.0,3992165.3333333335,5611712.718639728,0,0,0,0,0,0,74.0,60.5,0,6,6,444,363
192.168.57.139,104.79.0.25,58816,443,6,2024-04-14 23:41:52,12092810.0,68.71851951696918,0.9923251915807823,0.4961625957903911,0.4961625957903911,6,6,444,387,93,60,74.0,14.866068747318506,93,54,64.5,15.46770829825802,93,54,69.25,15.896147331979533,252.6875,120,120,20,6,1099346.3636363635,11976890.0,0.0,3439810.677392482,12092810.0,11976890.0,0.0,2418562.0,4779201.908415211,12092113.0,12017762.0,71.0,2418422.6,4799680.681040755,3,2,0,0,1,0,1,5,11,0,0,1.0,69.25,63976,64239,0,0,0,0,11936142.0,18800.0,3992296.6666666665,5617147.050915754,0,0,0,0,0,0,74.0,64.5,0,6,6,444,387
192.168.57.139,54.68.29.35,48718,443,6,2024-04-14 23:41:53,11418212.0,54.82469584554919,0.8757938633474313,0.43789693167371563,0.43789693167371563,5,5,325,301,85,60,65.0,10.0,85,54,60.2,12.4,85,54,62.6,11.516944039110374,132.64,100,100,20,5,1268690.2222222222,10240897.0,20.0,3191759.1300913524,11418212.0,10240986.0,57.0,2854553.0,4288955.271281515,11417971.0,10241111.0,81.0,2854492.75,4289060.324830275,1,1,0,0,1,0,1,2,9,0,0,1.0,62.6,62780,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,60.2,0,5,5,325,301
192.168.57.139,13.226.223.188,56100,80,6,2024-04-14 23:41:55,9603933.0,35.61041085980088,0.6247440501719452,0.3123720250859726,0.3123720250859726,3,3,180,162,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,60,60,20,3,1920786.6,9583778.0,90.0,3831503.2068603886,9603933.0,9583966.0,19967.0,4801966.5,4781999.5,9603594.0,9583868.0,19726.0,4801797.0,4782071.0,0,1,0,0,2,0,0,1,6,0,0,1.0,57.0,63296,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,3,3,180,162
192.168.57.139,13.226.223.188,56098,80,6,2024-04-14 23:41:55,9610078.0,35.58764039168049,0.6243445682750962,0.3121722841375481,0.3121722841375481,3,3,180,162,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,60,60,20,3,1922015.6,9590395.0,168.0,3834196.6444063666,9610078.0,9590665.0,19413.0,4805039.0,4785626.0,9609615.0,9590563.0,19052.0,4804807.5,4785755.5,0,1,0,0,2,0,0,1,6,0,0,1.0,57.0,63297,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,3,3,180,162
192.168.57.139,192.124.249.41,48604,80,6,2024-04-14 23:41:55,9090759.0,37.62062111645463,0.6600108967799058,0.3300054483899529,0.3300054483899529,3,3,180,162,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,60,60,20,3,1818151.8,9075532.0,77.0,3628694.391226817,9090759.0,9075702.0,15057.0,4545379.5,4530322.5,9090221.0,9075609.0,14612.0,4545110.5,4530498.5,0,1,0,0,2,0,0,1,6,0,0,1.0,57.0,62780,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,3,3,180,162
192.168.57.139,192.124.249.41,48612,80,6,2024-04-14 23:41:55,9090655.0,37.62105150838966,0.6600184475156081,0.33000922375780406,0.33000922375780406,3,3,180,162,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,60,60,20,3,1818131.0,9078041.0,263.0,3629957.7176250415,9090655.0,9078304.0,12351.0,4545327.5,4532976.5,9090089.0,9078334.0,11755.0,4545044.5,4533289.5,0,1,0,0,2,0,0,1,6,0,0,1.0,57.0,62780,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,3,3,180,162
192.168.57.139,13.226.223.188,38002,80,6,2024-04-14 23:41:55,9093033.0,37.61121289233196,0.6598458402163503,0.32992292010817514,0.32992292010817514,3,3,180,162,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,60,60,20,3,1818606.6,9074217.0,111.0,3627811.9654265763,9093033.0,9074509.0,18524.0,4546516.5,4527992.5,9092599.0,9074328.0,18271.0,4546299.5,4528028.5,0,1,0,0,2,0,0,1,6,0,0,1.0,57.0,63296,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,3,3,180,162
192.168.57.139,13.226.223.188,37976,80,6,2024-04-14 23:41:55,9099351.0,37.585098102051454,0.6593876860009027,0.32969384300045135,0.32969384300045135,3,3,180,162,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,60,60,20,3,1819870.2,9079154.0,116.0,3629649.6569350823,9099351.0,9079487.0,19864.0,4549675.5,4529811.5,9098850.0,9079270.0,19580.0,4549425.0,4529845.0,0,1,0,0,2,0,0,1,6,0,0,1.0,57.0,63296,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,3,3,180,162
192.168.57.139,52.52.16.210,58994,443,6,2024-04-14 23:41:55,7037761.0,131.29175600023927,1.8471783852847519,0.852543870131424,0.9946345151533279,6,7,444,480,93,60,74.0,14.866068747318506,117,54,68.57142857142857,23.91566816280635,117,54,71.07692307692308,20.42796551661298,417.30177514792894,120,140,20,6,586480.0833333334,7022650.0,25.0,1940581.5421555324,7037579.0,7023168.0,80.0,1407515.8,2807830.8048832575,7037583.0,7022844.0,157.0,1172930.5,2616165.0249478244,3,3,0,0,2,0,0,6,13,0,0,1.1666666666666667,71.07692307692308,65535,64239,0,0,0,0,7009468.0,13182.0,3511325.0,3498143.0,75.0,4.0,0,0,87514.58576429404900816802800,0,74.0,68.57142857142857,0,6,7,444,480
192.168.57.139,129.153.78.161,33628,443,6,2024-04-14 23:41:55,8992912.0,89.73733980717257,1.3343842350508934,0.6671921175254467,0.6671921175254467,6,6,444,363,93,60,74.0,14.866068747318506,93,54,60.5,14.534441853748634,93,54,67.25,16.17675801883678,261.6875,120,120,20,6,817537.4545454546,8847480.0,0.0,2539348.846931267,8992912.0,8847480.0,0.0,1798582.4,3524543.2761307727,8992505.0,8889161.0,86.0,1798501.0,3545357.1659126813,3,2,0,0,2,0,0,5,12,0,0,1.0,67.25,62780,64239,8820375.0,3125.0,4411750.0,4408625.0,8805900.0,10522.0,2951625.6666666665,4139612.7870906265,0,0,0,0,0,0,74.0,60.5,0,6,6,444,363
192.168.57.139,142.251.214.130,57120,443,6,2024-04-14 23:41:55,8992716.0,223.51423085083528,2.2240221975207493,1.1120110987603746,1.1120110987603746,10,10,1215,795,558,60,121.5,146.20960980729004,200,54,79.5,46.08090710912709,558,54,100.5,110.41444651856024,12191.35,200,200,20,10,473300.84210526315,6363043.0,0.0,1493192.0515753196,8992716.0,6363043.0,0.0,999190.6666666666,2044923.83358555,8992407.0,6403940.0,76.0,999156.3333333334,2058996.9126294376,5,4,0,0,2,0,0,9,20,0,0,1.0,100.5,62780,64239,0,0,0,0,6322286.0,14922.0,2209261.5,2577282.2760412274,0,0,0,0,0,0,121.5,79.5,0,10,10,1215,795
192.168.57.139,142.251.46.164,56214,443,6,2024-04-14 23:41:55,8963560.0,90.03119296351004,1.338753798713904,0.669376899356952,0.669376899356952,6,6,444,363,93,60,74.0,14.866068747318506,93,54,60.5,14.534441853748634,93,54,67.25,16.17675801883678,261.6875,120,120,20,6,814869.0909090909,8879065.0,100.0,2550150.770200441,8963560.0,8879065.0,384.0,1792712.0,3543225.0731604393,8963139.0,8920225.0,317.0,1792627.8,3563802.8074573036,3,2,0,0,2,0,0,5,12,0,0,1.0,67.25,62780,64239,0,0,0,0,8838018.0,14434.0,2959688.3333333335,4156609.743089539,0,0,0,0,0,0,74.0,60.5,0,6,6,444,363
192.168.57.139,50.112.189.71,40414,443,6,2024-04-14 23:41:56,8006102.999999999,100.79810364668054,1.4988565598019412,0.7494282799009706,0.7494282799009706,6,6,444,363,93,60,74.0,14.866068747318506,93,54,60.5,14.534441853748634,93,54,67.25,16.17675801883678,261.6875,120,120,20,6,727827.5454545454,7895945.0,1.0,2266815.363912327,8006103.0,7895945.0,1.0,1601220.6,3147398.238858159,8005638.0,7896272.0,86.0,1601127.6,3147607.4414362162,3,2,0,0,2,0,0,5,12,0,0,1.0,67.25,62780,64239,0,0,0,0,7864929.0,12449.0,2636131.3333333335,3697326.0574435256,0,0,0,0,0,0,74.0,60.5,0,6,6,444,363
192.168.57.139,172.217.12.98,50216,443,6,2024-04-14 23:41:56,7970110.0,101.25330767078496,1.505625392874126,0.752812696437063,0.752812696437063,6,6,444,363,93,60,74.0,14.866068747318506,93,54,60.5,14.534441853748634,93,54,67.25,16.17675801883678,261.6875,120,120,20,6,724555.4545454546,7868543.0,102.0,2259165.8258694583,7970110.0,7868543.0,349.0,1594022.0,3137318.1126441737,7969380.0,7910979.0,278.0,1593876.0,3158561.4327631495,3,2,0,0,2,0,0,5,12,0,0,1.0,67.25,62780,64239,0,0,0,0,7826209.0,16182.0,2622847.6666666665,3679334.3350979793,0,0,0,0,0,0,74.0,60.5,0,6,6,444,363
192.168.57.139,52.84.150.36,37770,443,6,2024-04-14 23:41:56,7971445.0,101.2363504985608,1.5053732416142869,0.7526866208071434,0.7526866208071434,6,6,444,363,93,60,74.0,14.866068747318506,93,54,60.5,14.534441853748634,93,54,67.25,16.17675801883678,261.6875,120,120,20,6,724676.8181818182,7909606.0,10.0,2272090.516679851,7971445.0,7909606.0,197.0,1594289.0,3157668.5786521044,7970045.0,7909950.0,94.0,1594009.0,3157980.2191541987,3,2,0,0,2,0,0,5,12,0,0,1.0,67.25,64006,64239,0,0,0,0,7892031.0,17575.0,3954803.0,3937228.0,0,0,0,0,0,0,74.0,60.5,0,6,6,444,363
192.168.57.139,142.251.46.226,36704,443,6,2024-04-14 23:41:56,7978313.0,101.14920284526315,1.5040773657288202,0.7520386828644101,0.7520386828644101,6,6,444,363,93,60,74.0,14.866068747318506,93,54,60.5,14.534441853748634,93,54,67.25,16.17675801883678,261.6875,120,120,20,6,725301.1818181818,7870557.0,0.0,2259569.6333067827,7978313.0,7870557.0,0.0,1595662.6,3137502.909694052,7977365.0,7912707.0,82.0,1595473.0,3158629.831797769,3,2,0,0,2,0,0,5,12,0,0,1.0,67.25,63000,64239,0,0,0,0,7828485.0,16039.0,2623519.0,3680469.015934065,0,0,0,0,0,0,74.0,60.5,0,6,6,444,363
192.168.57.139,3.33.135.48,42134,443,6,2024-04-14 23:41:56,7978941.0,104.65047930546172,1.5039589840305876,0.7519794920152938,0.7519794920152938,6,6,465,370,100,60,77.5,18.200274723201296,100,54,61.666666666666664,17.14318782749839,100,54,69.58333333333333,19.371191381935073,375.2430555555556,120,120,20,6,725358.2727272727,7849080.0,0.0,2252775.3065263983,7978941.0,7849080.0,0.0,1595788.2,3126765.184892041,7978471.0,7892499.0,83.0,1595694.2,3148427.0181172946,3,2,0,0,2,0,0,5,12,0,0,1.0,69.58333333333333,62780,64239,0,0,0,0,7805760.0,39022.0,3922391.0,3883369.0,0,0,0,0,0,0,77.5,61.666666666666664,0,6,6,465,370
192.168.57.139,18.239.199.8,43020,443,6,2024-04-14 23:41:56,7985836.0,101.053915958204,1.5026604603450409,0.7513302301725204,0.7513302301725204,6,6,444,363,93,60,74.0,14.866068747318506,93,54,60.5,14.534441853748634,93,54,67.25,16.17675801883678,261.6875,120,120,20,6,725985.0909090909,7914090.0,13.0,2273102.479700315,7985836.0,7914090.0,13.0,1597167.2,3158476.866715183,7985299.0,7914415.0,84.0,1597059.8,3158692.6856016493,3,2,0,0,2,0,0,5,12,0,0,1.0,67.25,62780,64239,0,0,0,0,7896899.0,17191.0,3957045.0,3939854.0,0,0,0,0,0,0,74.0,60.5,0,6,6,444,363
192.168.57.139,104.18.38.76,41852,443,6,2024-04-14 23:41:56,7988429.0,101.02111441436107,1.5021727050462612,0.7510863525231306,0.7510863525231306,6,6,444,363,93,60,74.0,14.866068747318506,93,54,60.5,14.534441853748634,93,54,67.25,16.17675801883678,261.6875,120,120,20,6,726220.8181818182,7869951.0,0.0,2259093.1801249497,7988429.0,7869951.0,0.0,1597685.8,3136193.4143846678,7986972.0,7913792.0,80.0,1597394.4,3158214.8744806196,3,2,0,0,2,0,0,5,12,0,0,1.0,67.25,62780,64239,0,0,0,0,7826228.0,17819.0,2623317.0,3679015.1306427103,0,0,0,0,0,0,74.0,60.5,0,6,6,444,363
192.168.57.139,104.16.119.9,50010,443,6,2024-04-14 23:41:56,7973001.0,101.21659335048372,1.5050794550257802,0.7525397275128901,0.7525397275128901,6,6,444,363,93,60,74.0,14.866068747318506,93,54,60.5,14.534441853748634,93,54,67.25,16.17675801883678,261.6875,120,120,20,6,724818.2727272727,7914092.0,86.0,2273463.644646087,7973001.0,7914092.0,323.0,1594600.2,3159759.022046991,7970357.0,7914369.0,298.0,1594071.4,3160159.7240747563,3,2,0,0,2,0,0,5,12,0,0,1.0,67.25,62780,64239,0,0,0,0,7896313.0,13888.0,2642660.0,3714894.001922262,0,0,0,0,0,0,74.0,60.5,0,6,6,444,363
